ContentNormalizedHash,LinkedPostId,LinkedPostTypeId,PostCount
7677483205514250288,3665115,1,1
-3589481019889462736,31915957,1,1
-3589481019889462736,42455270,1,1
-5163185138584943312,6452881,1,1
-4947475959442692815,1638238,1,1
-5023290669852825039,3331527,1,1
-5023290669852825039,8112715,1,1
5514243836919639602,19558713,1,2
5514243836919639602,25719620,1,2
5514243836919639602,11820266,1,2
5514243836919639602,20441644,1,2
5514243836919639602,32244851,1,1
7946470495601475890,14946291,1,1
3115806598215551026,5443691,1,1
4004603274755100722,13716723,1,1
-5424967405858791886,634995,1,1
2190835744740298547,167074,1,1
3636266746240266803,21114211,1,1
3636266746240266803,574594,1,3
5198280170520606259,37055005,1,1
5198280170520606259,6336517,1,1
5198280170520606259,12268835,1,1
-5913482374625519821,4825683,1,1
6578608517324983091,14260555,1,1
-5874819563899916237,7136827,1,1
-5874819563899916237,10413659,1,1
4868597549705666100,42455270,1,1
4868597549705666100,31915957,1,1
1691274626063607860,18712338,1,1
-3068550973733841100,42294,1,3
2607708464513396788,25719620,1,1
2607708464513396788,26561282,1,1
2607708464513396788,18250951,1,1
2607708464513396788,17900732,1,1
-3768774969875116236,8336178,1,1
-3768774969875116236,1557258,1,1
370910581288000052,7196398,1,1
370910581288000052,9222851,1,1
1710944583628852021,9465560,1,2
8819135124781078838,5968196,1,1
8819135124781078838,8109437,1,1
5226607672939222838,6965050,1,1
8945168738581962807,167531,1,1
-7919304675635047369,31548699,1,1
-7919304675635047369,32254634,1,1
6928147289257989943,21814825,1,1
-8798156796475072968,8844868,1,1
-6412879073218958792,1151987,1,3
-6412879073218958792,9509721,1,1
1976363369162373176,4326845,1,2
1976363369162373176,7571370,1,1
2631141470443372344,8554043,1,5
4374129584526958904,7170496,1,1
6530195285397710392,6534904,1,2
3751777674472440632,151777,1,3
452051423889555257,8348139,1,1
452051423889555257,6031412,1,2
8397356866380941881,11881198,1,1
8397356866380941881,1151987,1,3
6793722904395758138,10474740,1,1
6793722904395758138,869092,1,1
-2132347228577400006,12251005,1,1
-6294903508073047493,8554043,1,1
-5039207438188682693,15039913,1,1
-5039207438188682693,18367522,1,1
-6153599208066316228,55360,1,1
-6153599208066316228,14854359,1,1
-6153599208066316228,917688,1,1
-3562662806662909636,9796933,1,1
1643676730726782524,8988855,1,3
5723056846497621308,1450445,1,1
5915067452802597437,2471935,1,1
5915067452802597437,1945201,1,1
-6809949739587341507,26761199,1,1
-6809949739587341507,15246039,1,1
6335604056650062910,14573223,1,1
-8302985830647815874,24584970,1,1
-6151774530606801858,11417837,1,1
-6714517673976532930,12301358,1,1
-440506438390186178,8028957,1,1
-1327514055596100033,5189238,1,1
-1327514055596100033,5587740,1,1
5459181342720342591,11473632,1,1
5459181342720342591,5068770,1,1
-100547125915170496,2101540,1,1
5755817949112489280,26180066,1,1
-8758239172210118335,14395682,1,1
6332063518192935490,9335169,1,1
4934216631271990594,34933091,1,1
4934216631271990594,38042866,1,1
4934216631271990594,34820709,1,1
4934216631271990594,27170718,1,1
4934216631271990594,21814825,1,2
4934216631271990594,32376815,1,1
4934216631271990594,6867076,1,1
4934216631271990594,18063395,1,1
7074796354714224707,5841710,1,1
7074796354714224707,14248787,1,1
482858930350027587,9861182,1,1
482858930350027587,6493517,1,2
-4530291071215631805,2658738,1,1
-649551440668001213,43713605,1,1
-1179369658870720186,22288951,1,1
-1179369658870720186,36131936,1,1
4048909772550117958,41748014,1,1
4048909772550117958,29181671,1,1
1080141278840902214,711418,1,5
8103950459349399366,5419134,1,3
-1345619487770553530,14382954,1,1
2730287662789882950,10376537,1,1
-1864446260580580025,5928046,1,1
-1864446260580580025,20863489,1,1
-1864446260580580025,2760701,1,1
-1864446260580580025,14018215,1,1
-1864446260580580025,11227464,1,2
-1864446260580580025,2683308,1,2
-1864446260580580025,1413930,1,1
-1864446260580580025,25639188,1,2
-1864446260580580025,2491966,1,1
-1864446260580580025,39968752,1,1
-1864446260580580025,3068637,1,1
-3209080177437784249,34438463,1,1
-3209080177437784249,34420590,1,1
-5422164574526363575,16870416,1,1
2696803902754219593,18003065,1,1
-6217000793024599479,15590702,1,1
-4054220974196994231,27364565,1,6
-5151139722399446198,27532167,1,1
-5151139722399446198,26505632,1,1
-5151139722399446198,26574138,1,1
-8751288005763294901,4238921,1,1
-5920190979609061299,2310558,1,2
-5920190979609061299,10112530,1,1
-3788590211217673651,15767537,1,2
-123215733345988019,40822173,1,1
-123215733345988019,21814825,1,2
5441000940418799181,17792419,1,1
5441000940418799181,3387322,1,1
5422739124742375245,20212725,1,1
5422739124742375245,15556035,1,1
7667471695298747981,33327442,1,1
7667471695298747981,26609734,1,3
7667471695298747981,4638939,1,2
7667471695298747981,29045129,1,1
3781098201932721486,33106349,1,1
3781098201932721486,29790070,1,1
3781098201932721486,29284236,1,1
3781098201932721486,27170718,1,1
1556355807896594766,11562051,1,1
1556355807896594766,1574654,1,1
1556355807896594766,12211837,1,1
7280171427922971215,1979957,1,1
7280171427922971215,30737617,1,1
7280171427922971215,22405212,1,1
7280171427922971215,21734564,1,1
-2517884606779617969,35702975,1,1
-4542476488289437873,48124,1,1
-4542476488289437873,4003823,1,2
-4542476488289437873,1349404,1,1
-4542476488289437873,10726909,1,1
8443910272787934287,2647,1,1
5957081929987728976,22756796,1,1
5957081929987728976,17855846,1,2
5957081929987728976,1611506,1,1
5957081929987728976,2354633,1,2
8711398788642487888,1776827,1,1
8711398788642487888,7379428,1,1
8711398788642487888,712392,1,2
-186790747158417584,2531650,1,1
-8500416074830381488,101693,1,1
654106175799683921,3546025,1,1
654106175799683921,48129029,1,1
654106175799683921,8076439,1,1
654106175799683921,28661285,1,1
-1181578339402973871,21399586,1,1
-1181578339402973871,20454441,1,1
-7521955287645618607,22201252,1,1
-7521955287645618607,26870273,1,1
8605298275508961107,1187117,1,1
8605298275508961107,26525320,1,1
8605298275508961107,38715473,1,1
-4416141530805879212,1021324,1,1
4565704528459550548,8024706,1,2
7770667660948488789,8841240,1,1
8677772571124588629,23353173,1,1
6264920014401992533,20278555,1,1
-11398081000933035,27323723,1,1
-8899744675667268779,18229589,1,1
-8899744675667268779,17463634,1,1
4123317241613257814,2916995,1,1
2218388136459297622,8283459,1,1
6181353185736115287,4955635,1,2
-111703230935110568,12626112,1,1
-111703230935110568,6776327,1,1
-111703230935110568,5606685,1,1
-111703230935110568,3527621,1,1
2020751897836456537,4468669,1,1
-4414541348095911591,179355,1,1
4161934688601774425,20882622,1,1
4161934688601774425,2479046,1,1
-3802785138574285991,5861661,1,1
4531207573541184601,19741221,1,1
4531207573541184601,14348689,1,1
6887951147920826713,36280818,1,2
6887951147920826713,1588306,1,1
-5341302222615298471,18245140,1,2
-5341302222615298471,21530577,1,1
-352142113711918503,12931276,1,1
-1569973512939427494,2518256,1,2
7440777685210140250,11061058,1,1
7440777685210140250,753052,1,2
7440777685210140250,9662346,1,1
-1700737124104563622,20062732,1,1
-1700737124104563622,1683531,1,1
-1700737124104563622,2816369,1,1
-567534134925321381,7864371,1,2
-567534134925321381,17763457,1,1
633084753477274715,15154309,1,1
633084753477274715,19737907,1,1
633084753477274715,44458268,1,1
-3902865592403314597,9619030,1,1
-3902865592403314597,43933459,1,1
-3902865592403314597,21076179,1,1
5067792984227256412,11012556,1,1
-6471935086363089572,30911861,1,1
5997395188849775965,2459916,1,1
5997395188849775965,14473113,1,1
5997395188849775965,9517434,1,1
4477949291333275229,5376421,1,1
8431770220826595166,17902483,1,2
4877082238164021598,4083221,1,1
1348837061248663390,14655969,1,1
1348837061248663390,40207011,1,1
-1294249794473612193,472906,1,4
5547892073348085343,9603093,1,1
5547892073348085343,36310915,1,1
5247374047557490783,18516131,1,1
5247374047557490783,2213340,1,1
-3725190622441275296,6334323,1,1
-4167712752706342560,27904594,1,1
27483414605839456,19763039,1,1
27483414605839456,19959406,1,1
-64292270584248480,2610497,1,1
-9190772704999837344,6370690,1,1
-9190772704999837344,11381673,1,1
-9190772704999837344,11317038,1,1
-9190772704999837344,16443380,1,1
-9190772704999837344,13847755,1,1
-9190772704999837344,4189868,1,2
-4181137884759520671,7500994,1,1
1090486747863262817,28597903,1,1
1090486747863262817,14413982,1,1
1090486747863262817,14572844,1,1
1090486747863262817,20984414,1,1
-5261308963395901855,3967515,1,1
-5261308963395901855,5889345,1,1
2110653253515574881,9323279,1,1
2110653253515574881,10024739,1,1
2110653253515574881,16221195,1,1
-5194176476170190495,18133136,1,1
-5194176476170190495,13408709,1,1
-1224757117588035231,2661536,1,1
-1224757117588035231,4821488,1,1
-5148189953375802271,20143889,1,1
-565206774018189214,11970293,1,1
3807539748699704931,40885860,1,1
5445529210620187491,27044564,1,1
-4037387600730148765,17046451,1,1
-4037387600730148765,8442147,1,3
-1385177165781808541,676824,1,1
-8110747859698983069,44950859,1,1
-2423624690899553692,25164849,1,1
5289815065295403365,14896768,1,1
5289815065295403365,3721963,1,1
4117132196062715494,34579087,1,1
7134208017393955686,14195206,1,1
7134208017393955686,3035692,1,2
7134208017393955686,11252067,1,1
-2770307900678323353,21724420,1,2
6967341398740471399,39823199,1,1
-982423281372053913,6775257,1,1
-982423281372053913,6694391,1,2
8135587658710242663,6422969,1,1
1356255378487082088,12946476,1,1
1356255378487082088,5009565,1,1
-7197076283065519512,24004791,1,1
-5804882520571461528,5151591,1,1
-3469573221612927896,3401579,1,6
-699561143147243159,30046979,1,1
-699561143147243159,30080810,1,1
-699561143147243159,3732608,1,1
-699561143147243159,10776599,1,1
-699561143147243159,4812755,1,2
-699561143147243159,6535676,1,1
-699561143147243159,13217635,1,1
-699561143147243159,3541077,1,1
-699561143147243159,4928271,1,2
-942246109100182167,529085,1,1
-4578057125157179541,1373100,1,1
-4578057125157179541,119271,1,1
-4578057125157179541,1206138,1,1
4953049198258192747,23578778,1,1
4953049198258192747,40469762,1,1
4440086786074050923,826782,1,7
727285489237949035,14555996,1,1
-619628459718726292,29782915,1,1
-619628459718726292,28922248,1,1
3419556399991003500,4804873,1,1
-4877054110143492244,15556499,1,1
-4877054110143492244,22909010,1,1
-5965290894543690900,16296145,1,1
-5965290894543690900,25753754,1,1
6743808036637724269,27504256,1,1
2396693750051501421,6607550,1,1
-558975363934009234,6898779,1,1
8588969088752344174,5066866,1,1
7873537534259948654,3859502,1,1
4985552375155914606,1366544,1,1
-946935039855232146,26570147,1,1
-946935039855232146,33116498,1,1
-946935039855232146,31704032,1,1
-946935039855232146,30074388,1,1
8518432093966318447,6424853,1,1
8518432093966318447,1809507,1,1
6255945052652143727,25773005,1,1
6255945052652143727,18337407,1,1
6255945052652143727,4909072,1,1
-7525906742119775377,16677528,1,1
-7525906742119775377,33678276,1,1
-7525906742119775377,14168836,1,1
8224364020572950896,9530505,1,1
8224364020572950896,6356467,1,1
8224364020572950896,6337217,1,2
-4810190735234876816,11380313,1,1
-2874765567253067920,12242443,1,1
-3243048699615935376,35091875,1,1
2279289630310768752,32802202,1,1
2279289630310768752,4669523,1,1
-5934077648593499536,25228056,1,2
-3587914448657711504,2658738,1,2
1465671169947795569,20842849,1,1
1465671169947795569,23487510,1,1
6303635585760376689,33034660,1,1
6303635585760376689,36004926,1,1
6303635585760376689,34928565,1,1
-1115924192133286799,6865249,1,1
-5010039037868343438,31693,1,1
-8032845880830283662,25770119,1,1
-7661751610279866510,4878159,1,1
-7661751610279866510,6567647,1,1
-7661751610279866510,26244593,1,1
1541396137120947826,21345022,1,1
1541396137120947826,28661285,1,1
-2089046695494149517,4437991,1,2
-2089046695494149517,12571026,1,1
-2089046695494149517,8726534,1,1
-7174676460007568268,4344533,1,1
-2804320764481788044,20858591,1,1
-2804320764481788044,19368859,1,1
-2804320764481788044,20812882,1,1
-2804320764481788044,4992237,1,1
-2804320764481788044,5531655,1,1
-86495152830568076,8278492,1,2
6410966222721563764,2039522,1,1
-6893889402887287436,6856524,1,1
-6893889402887287436,34646977,1,1
-6893889402887287436,19760270,1,1
2842579097558266230,9409195,1,1
1271485282244516726,20827885,1,1
5793877027364145271,7521027,1,1
5793877027364145271,21087435,1,1
4893038618848956279,11438910,1,1
4893038618848956279,13465052,1,1
-5350814043609573001,573872,1,1
1587549553327016056,10473823,1,1
6760976372025639288,23877293,1,1
6760976372025639288,23974096,1,1
-528812756776482439,29907615,1,1
-528812756776482439,30180052,1,1
-528812756776482439,18063395,1,1
-8333867457402531207,19096608,1,1
-8333867457402531207,10339887,1,1
-8333867457402531207,9543219,1,1
6443263589427355769,18958113,1,1
-5513648734055253383,1377336,1,1
-5513648734055253383,2176922,1,4
-5513648734055253383,1819508,1,1
-5666125150810703238,4894954,1,1
-5666125150810703238,11021551,1,1
-5666125150810703238,2642777,1,1
5416816721084130682,27403571,1,1
3240202434633445242,8028957,1,2
3240202434633445242,24644436,1,1
3240202434633445242,5935087,1,1
3240202434633445242,7381150,1,1
3240202434633445242,4652566,1,1
-5781106196180706182,12535101,1,3
-5781106196180706182,26539445,1,1
-5781106196180706182,3644144,1,2
-5781106196180706182,11555366,1,1
-8884391205729672582,15209831,1,1
-8884391205729672582,33717886,1,1
-8884391205729672582,28640314,1,1
-8884391205729672582,26515378,1,2
-224076515083087493,31816095,1,1
-224076515083087493,11408934,1,1
-2863627873509093252,18244223,1,1
-2478405543156205700,216007,1,1
-2478405543156205700,44333703,1,1
-2478405543156205700,1248423,1,1
-5025764643308192900,17760299,1,2
-6175032599691885187,22533963,1,1
-6175032599691885187,5431365,1,1
-6175032599691885187,29969086,1,1
-6175032599691885187,9684440,1,1
-8956369192829796995,5222814,1,1
-8956369192829796995,5643635,1,1
-8956369192829796995,5083682,1,1
-8956369192829796995,2419749,1,1
-232862851610761346,44796613,1,1
-232862851610761346,26302770,1,1
-232862851610761346,30644343,1,1
-232862851610761346,37899712,1,1
-1016134056818339970,10629882,1,1
-1016134056818339970,218057,1,1
-1016134056818339970,17947975,1,6
-1016134056818339970,4710411,1,1
-6003142377486436994,22355058,1,1
2952759288944387966,773690,1,1
-2356333178693321345,2094694,1,1
-2356333178693321345,4631710,1,1
-2356333178693321345,9165664,1,1
-178870204133339776,17757424,1,1
-2272836203091388032,11532636,1,2
-6861024334150281856,28838261,1,1
-6861024334150281856,4069903,1,1
2483067586322456960,5723945,1,1
4408817727148369792,6690530,1,1
-3492081452034100608,26926727,1,1
-2692339402505620351,6953516,1,1
-2692339402505620351,19225618,1,1
652147386956035713,2938502,1,1
652147386956035713,9767952,1,1
-1934806127534672767,2077711,1,1
-1934806127534672767,2133026,1,1
-1934806127534672767,2024150,1,1
-8713941500504199550,3177733,1,1
1631238910919519363,5409259,1,1
1631238910919519363,14530928,1,1
1631238910919519363,24452264,1,1
387016357081707139,32260,1,5
-8495387857218759036,9509721,1,1
3488232559458684292,593388,1,1
3488232559458684292,1588306,1,1
-2708490482410072700,23820949,1,1
-2988942595988976763,11670254,1,1
-6133327424418465403,14326565,1,1
-8430122194534634107,29971693,1,1
-8430122194534634107,25306735,1,1
-8430122194534634107,19487322,1,1
-3544320532517306747,17258020,1,1
-3544320532517306747,26505632,1,1
-3544320532517306747,26574138,1,1
-3544320532517306747,27532167,1,1
2819159997097105285,4735842,1,1
2819159997097105285,4803861,1,1
2819159997097105285,3855324,1,1
4512194552635149446,21551840,1,1
4512194552635149446,10873295,1,2
4512194552635149446,10445455,1,1
-8285282796674653818,16765899,1,1
-8285282796674653818,17900732,1,1
-8285282796674653818,18250951,1,1
5868666373071270790,15792356,1,1
5868666373071270790,13514990,1,1
5868666373071270790,23818868,1,2
5868666373071270790,22063520,1,1
5868666373071270790,18585322,1,1
5868666373071270790,27511110,1,1
5868666373071270790,21735527,1,1
5868666373071270790,14097941,1,1
1842182520164295814,43259557,1,1
1842182520164295814,33730881,1,1
1842182520164295814,30189576,1,2
1842182520164295814,12161277,1,1
1842182520164295814,10199551,1,1
1842182520164295814,6546790,1,1
1842182520164295814,14279162,1,1
1842182520164295814,10453343,1,1
1842182520164295814,5960074,1,1
4790710123368931206,110259,1,3
4790710123368931206,3372444,1,1
-5257800826269823353,33409207,1,1
-2417949211160740473,734598,1,1
1417504249269329288,13063372,1,1
1417504249269329288,11758094,1,1
4913748905455270024,16127873,1,1
4913748905455270024,10866667,1,1
846748100105184904,12769982,1,1
846748100105184904,12839268,1,1
2840228719647871113,8151102,1,1
2840228719647871113,6760378,1,1
-3295818456182271351,15519937,1,1
-621409703699314551,2876337,1,1
-621409703699314551,81584,1,1
8572692057650746505,139593,1,1
4057369954924553097,1179874,1,1
4057369954924553097,60174,1,1
3951733872693617034,1025935,1,1
3951733872693617034,1704533,1,4
3951733872693617034,19938576,1,1
3951733872693617034,1335727,1,1
-2254982790667541366,1598823,1,1
4379891691765154186,26067296,1,1
4379891691765154186,25332599,1,1
4379891691765154186,10986909,1,1
4379891691765154186,20226715,1,1
4379891691765154186,33798836,1,1
4379891691765154186,22401403,1,1
4521334340696639115,2530,1,1
6202015959969795211,10680076,1,1
6202015959969795211,31816095,1,1
-2431236845702474100,49364368,1,1
-5176506986943596660,37469034,1,1
-5176506986943596660,32632629,1,1
-5176506986943596660,31254725,1,2
-5176506986943596660,31065204,1,1
-7229495367232031348,8137325,1,2
677973408606348,4198041,1,2
-275013583266903667,18214291,1,1
-275013583266903667,6153461,1,1
-275013583266903667,9645969,1,1
-275013583266903667,19659169,1,1
-275013583266903667,18992241,1,1
-275013583266903667,4441713,1,1
-275013583266903667,17553033,1,1
-275013583266903667,18789547,1,1
-6380171217194833779,31254725,1,2
-5351184220486986867,7689041,1,2
-6266209041878288755,12907283,1,1
8746892449229567629,14534167,1,1
8746892449229567629,9854602,1,1
177788758515056013,4459058,1,2
-7816994197146675570,32114558,1,1
-7816994197146675570,17833147,1,1
-1606048188947924850,30720813,1,1
-1502687668280824434,16500848,1,2
-3162839996892108657,29365919,1,1
4944410581665596815,14483393,1,1
4944410581665596815,19545370,1,1
653550871409676943,2263301,1,1
653550871409676943,3971250,1,1
-6413537735885613169,9240995,1,1
-6413537735885613169,14427890,1,1
-5560829343604494705,3653462,1,1
-5560829343604494705,1393951,1,1
3749908570577687439,10144634,1,1
3749908570577687439,8063287,1,1
-4909580819948447601,2197741,1,1
1001919491728977040,14392896,1,1
1001919491728977040,5536066,1,1
1001919491728977040,7200535,1,1
1001919491728977040,4989182,1,1
1995073390795074704,114543,1,1
5398628791272062608,32200009,1,1
-9031912233258382703,657313,1,1
-9031912233258382703,4675367,1,1
-1313539713127145327,24758195,1,1
385075120841303697,8511806,1,19
35947610569663121,483091,1,5
-6573201597101544559,2697783,1,1
-6573201597101544559,49002,1,2
5805965999862938514,4011944,1,1
8178325170780370834,17776940,1,1
6737965886511205011,14977864,1,1
-8342073426359000172,9696861,1,1
7465544912669480852,19096285,1,1
-5555552124212504428,30855903,1,1
-5555552124212504428,34658073,1,1
-5555552124212504428,29410579,1,1
-7594471241471818603,22750995,1,1
-7594471241471818603,23788096,1,1
-1308833004078165611,5295491,1,1
-1308833004078165611,5256939,1,1
-2403518075463086443,8296784,1,1
-927416075453841770,29552228,1,1
-6016709673870666346,10459922,1,1
5801209099507432854,38042866,1,1
5801209099507432854,33563153,1,1
5801209099507432854,21112832,1,1
5801209099507432854,32708665,1,1
1051949792434113686,18968972,1,1
2516187295675290007,12931276,1,1
-191920137762793577,33619150,1,1
9008187448534248088,1566595,1,1
3950216272216996504,19353255,1,1
-7792680003044978792,5696412,1,1
-6082593128340947047,3093622,1,1
7716789769762517914,16548338,1,1
-4748165069525792101,17760299,1,2
4121152545207301532,2872218,1,1
-8195405547942550628,4076601,1,1
-8195405547942550628,10363742,1,1
-1337593172727776356,30082008,1,1
-1337593172727776356,7887078,1,1
-6595375616610614884,814206,1,1
5946759597022205085,11910147,1,1
7577199755689201822,41955051,1,1
7577199755689201822,40904466,1,1
-1012977699518908514,18683847,1,1
8419310994932989086,13341560,1,1
8419310994932989086,2115758,1,1
