MetricTypeText;MetricText;ThresholdText;MetricTypeTextBackup;MetricTextBackup;ThresholdTextBackup;MetricTypeCode;MetricCode;ThresholdCode;MetricTypeCodeBackup;MetricCodeBackup;ThresholdCodeBackup;PostId;Runtime;PostVersionCount;PostBlockVersionCount;PossibleComparisons;TextBlockVersionCount;PossibleComparisonsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailedPredecessorComparisonsText;CodeBlockVersionCount;PossibleComparisonsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailedPredecessorComparisonsCode
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;33494240;485958;2;14;25;8;16;4;0;0;0;0;6;9;3;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;25547131;1447896;3;11;13;7;10;1;3;2;0;0;4;3;1;3;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;41692501;346874;2;6;5;4;4;2;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;42176585;774650;2;10;13;6;9;3;0;0;0;0;4;4;2;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;16598416;4031172;3;21;50;12;32;8;0;0;0;0;9;18;6;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;32154663;95308;2;5;3;3;2;1;1;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;30553222;432208;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;5535141;280382;2;4;2;2;1;1;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;22998172;169558;2;4;2;2;1;1;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;22584750;1846860;2;22;60;11;30;5;1;0;0;0;11;30;5;1;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;30949920;244918;2;4;2;2;1;1;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;29171598;3976317;3;13;16;8;12;4;2;0;0;0;5;4;2;2;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;11122155;876608;2;14;25;8;16;4;0;0;0;0;6;9;3;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;23001693;488174;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;4712843;72590;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;6050383;586252;2;6;5;4;4;1;0;0;1;0;2;1;1;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;16581752;94754;2;4;2;3;2;0;1;1;0;0;1;0;0;1;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;32054282;185628;2;7;6;4;4;2;0;0;0;0;3;2;1;1;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;3381657;693196;2;12;18;7;12;3;1;0;0;0;5;6;2;1;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;41354239;996296;4;4;3;4;3;3;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;12774836;33802;2;4;2;2;1;1;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;2749893;1943830;2;18;39;10;24;3;2;1;0;0;8;15;3;2;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;29363473;2829856;2;14;25;8;16;4;0;0;0;0;6;9;3;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;44001710;2190964;2;16;32;9;20;4;1;0;0;0;7;12;3;1;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;7787779;760798;2;14;25;8;16;4;0;0;0;0;6;9;3;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;28786913;3911484;3;15;26;9;18;6;0;0;0;0;6;8;4;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;33139269;138528;2;6;4;3;2;1;1;0;0;0;3;2;1;1;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;41294450;664936;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;18730043;8604268;4;14;20;7;10;5;1;0;0;0;7;10;5;1;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;39364710;3336316;2;20;50;11;30;5;1;0;0;0;9;20;4;1;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;41070369;3806757;3;17;31;10;21;6;1;0;0;0;7;10;4;1;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;44304299;2489076;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;29423047;1335690;3;15;26;9;18;6;0;0;0;0;6;8;4;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;34779037;4238964;6;18;25;12;20;9;0;1;0;0;6;5;5;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;41221251;218320;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;25469029;2099536;2;18;41;10;25;5;0;0;0;0;8;16;4;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;37605395;625040;2;16;30;8;15;3;2;0;0;0;8;15;3;2;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;40958079;244362;2;4;2;2;1;1;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;35929577;5518965;3;33;122;18;72;11;1;0;0;0;15;50;10;0;0;0;0
DEFAULT;default;0.04;DEFAULT;default;0.19;DEFAULT;default;0.1;DEFAULT;default;0.1;22374416;349089;3;3;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0
