MetricTypeText;MetricText;ThresholdText;MetricTypeTextBackup;MetricTextBackup;ThresholdTextBackup;MetricTypeCode;MetricCode;ThresholdCode;MetricTypeCodeBackup;MetricCodeBackup;ThresholdCodeBackup;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleComparisons;TextBlockVersionCount;PossibleComparisonsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleComparisonsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
SET;threeGramDice;0.28;NONE;none;1.0;SET;threeGramDice;0.28;NONE;none;1.0;5105474916;0.8425678624421751;0.8316361694062511;0.8370841711478144;0.9827333918642083;0.9134123615706042;0.9596982870154738;0.9362693409153519;0.99259807549963;95;779;3749;12593;2097;7184;1679;173;28;31;54;0.9835969537199766;0.9818713450292398;0.8480392156862745;0.8606965174129353;0.007516703786191537;1652;5409;1341;166;15;5;0;0.9889380530973452;0.9962852897473997;0.9707602339181286;0.9171270718232044;0.0
FINGERPRINT;winnowingThreeGramJaccard;0.13;NONE;none;1.0;FINGERPRINT;winnowingThreeGramJaccard;0.13;NONE;none;1.0;3001387225;0.8288120799511216;0.8361638801484057;0.8324798644326482;0.9824663939216831;0.9086304417426712;0.9645493285461564;0.9361724640681818;0.992603550295858;95;779;3749;12593;2097;7184;1681;170;31;29;295;0.981892523364486;0.9830409356725146;0.8542713567839196;0.845771144278607;0.04106347438752784;1652;5409;1342;165;16;4;0;0.9882179675994109;0.9970282317979198;0.9763313609467456;0.9116022099447514;0.0
SET;tokenJaccardNormalized;0.12;NONE;none;1.0;SET;tokenJaccardNormalized;0.12;NONE;none;1.0;3375818411;0.8428558959588024;0.8697080138577835;0.8561766916020622;0.9851181791654509;0.9266909114790702;0.9786553383328278;0.9523187530987227;0.9944506104328523;95;779;3749;12593;2097;7184;1688;172;29;22;0;0.9831100757134537;0.9871345029239766;0.8865979381443299;0.8557213930348259;0.0;1652;5409;1344;168;13;2;0;0.9904200442151806;0.9985141158989599;0.9882352941176471;0.9281767955801105;0.0
SET;fiveGramJaccard;0.04;NONE;none;1.0;SET;fiveGramJaccard;0.04;NONE;none;1.0;6087317736;0.8141747403334207;0.872183263207106;0.8426799996705754;0.9839883551673945;0.9093733837931912;0.9703694943761167;0.9393764903543719;0.9929759704251386;95;779;3749;12593;2097;7184;1690;166;35;20;76;0.9797101449275363;0.9883040935672515;0.8924731182795699;0.8258706467661692;0.010579064587973273;1652;5409;1343;165;16;3;0;0.9882266372332598;0.9977711738484398;0.9821428571428571;0.9116022099447514;0.0
FINGERPRINT;winnowingThreeGramDice;0.05;NONE;none;1.0;FINGERPRINT;winnowingThreeGramDice;0.05;NONE;none;1.0;2928437607;0.7960286287858951;0.8825106119447277;0.8381549452907634;0.9837303893085415;0.8865309942288588;0.9610732879455346;0.9230499756184133;0.9911373707533235;95;779;3749;12593;2097;7184;1693;162;39;17;295;0.9774826789838337;0.9900584795321637;0.9050279329608939;0.8059701492537313;0.04106347438752784;1652;5409;1342;161;20;4;0;0.9853157121879589;0.9970282317979198;0.9757575757575757;0.8895027624309392;0.0
SET;twoGramJaccard;0.06;NONE;none;1.0;SET;twoGramJaccard;0.06;NONE;none;1.0;4748481720;0.7822728462948416;0.8896134834137337;0.8342184796396745;0.9834638816362054;0.8865309942288588;0.9610732879455346;0.9230499756184133;0.9911373707533235;95;779;3749;12593;2097;7184;1695;159;42;15;0;0.9758203799654577;0.9912280701754386;0.9137931034482759;0.7910447761194029;0.0;1652;5409;1342;161;20;4;0;0.9853157121879589;0.9970282317979198;0.9757575757575757;0.8895027624309392;0.0
SET;fiveGramDiceNormalized;0.01;NONE;none;1.0;SET;fiveGramDiceNormalized;0.01;NONE;none;1.0;6317703871;0.8083180588286636;0.905215725372901;0.8553959422130806;0.9854819976771196;0.8857880521783388;0.955184440923134;0.9198320310776086;0.990764684152198;95;779;3749;12593;2097;7184;1697;164;37;13;236;0.9786620530565168;0.9923976608187135;0.9265536723163842;0.8159203980099502;0.03285077951002227;1652;5409;1341;161;20;5;0;0.9853049228508449;0.9962852897473997;0.9698795180722891;0.8895027624309392;0.0
PROFILE;manhattanFourGramNormalized;0.45;NONE;none;1.0;PROFILE;manhattanFourGramNormalized;0.45;NONE;none;1.0;9417004226;0.8841407000087282;0.7393724696356276;0.8085229080680558;0.9768820391227031;0.9063072085902162;0.873134505421501;0.889566240553428;0.9865871833084948;95;779;3749;12593;2097;7184;1648;185;16;62;160;0.9903846153846154;0.9637426900584796;0.7489878542510121;0.9203980099502488;0.022271714922048998;1652;5409;1324;167;14;22;0;0.9895366218236173;0.9836552748885586;0.8835978835978836;0.9226519337016574;0.0
SET;fourGramDice;0.63;NONE;none;1.0;SET;fourGramDice;0.63;NONE;none;1.0;5281895118;0.8715719647377149;0.6598792001304039;0.7583747167114737;0.9679928208196231;0.9202342935483077;0.8306767151304966;0.8743095562300239;0.98388909704009;95;779;3749;12593;2097;7184;1618;186;15;92;76;0.9908144519289651;0.9461988304093567;0.6690647482014388;0.9253731343283582;0.010579064587973273;1652;5409;1313;171;10;33;0;0.9924414210128496;0.975482912332838;0.8382352941176471;0.9447513812154696;0.0
FINGERPRINT;winnowingTwoGramJaccardNormalized;0.4;NONE;none;1.0;FINGERPRINT;winnowingTwoGramJaccardNormalized;0.4;NONE;none;1.0;4288862528;0.8481452387186872;0.721756483072459;0.7824029170652745;0.9742527374963007;0.9148038386707493;0.8935315484352073;0.90410513242761;0.9884629698548568;95;779;3749;12593;2097;7184;1646;178;23;64;236;0.9862192929898143;0.9625730994152046;0.7355371900826446;0.8855721393034826;0.03285077951002227;1652;5409;1328;168;13;18;0;0.9903057419835943;0.986627043090639;0.9032258064516129;0.9281767955801105;0.0
