MetricType;Metric;Threshold;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleComparisons;TextBlockVersionCount;PossibleComparisonsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleComparisonsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
PROFILE;manhattanThreeGramNormalized;0.0;202012052;0.7854414261460101;0.931928823233171;0.8555556697181282;0.9743589743589743;0.7806652806652807;0.8481084133258046;0.8136883878510096;0.9536423841059603;98;253;751;1102;461;703;247;45;12;1;0;0.9536679536679536;0.9959677419354839;0.9782608695652174;0.7894736842105263;0.0;290;399;144;42;10;4;0;0.935064935064935;0.972972972972973;0.9130434782608695;0.8076923076923077;0.0
SET;fourGramJaccard;0.1;118474518;0.8205291454442558;0.9402561608300908;0.8783550444692687;0.9782178217821782;0.8258835758835759;0.883882631066611;0.8543910978039718;0.9634551495016611;98;253;751;1102;461;703;247;47;10;1;0;0.9610894941634242;0.9959677419354839;0.9791666666666666;0.8245614035087719;0.0;290;399;145;44;8;3;0;0.9477124183006536;0.9797297297297297;0.9361702127659575;0.8461538461538461;0.0
SET;threeGramDiceNormalizedPadding;0.9;121965915;0.8064516129032258;0.5428571428571427;0.6616555134155385;0.8928571428571428;0.8804573804573805;0.7919588592800375;0.8350365397224944;0.951048951048951;98;253;751;1102;461;703;200;57;0;48;0;1.0;0.8064516129032258;0.5428571428571428;1.0;0.0;290;399;136;50;2;12;0;0.9855072463768116;0.918918918918919;0.8064516129032258;0.9615384615384616;0.0
FINGERPRINT;winnowingFourGramJaccardNormalized;0.0;94678313;0.7678975664968872;0.9277777777777776;0.8440606007896859;0.9724409448818898;0.8066528066528065;0.8763410502540938;0.8407752183387264;0.9602649006622517;98;253;751;1102;461;703;247;44;13;1;10;0.95;0.9959677419354839;0.9777777777777777;0.7719298245614035;0.01422475106685633;290;399;145;43;9;3;0;0.9415584415584416;0.9797297297297297;0.9347826086956522;0.8269230769230769;0.0
FINGERPRINT;winnowingFiveGramDiceNormalized;0.7;88518922;0.9179400113186191;0.7734859322842156;0.842623098090579;0.9646569646569646;0.8892931392931394;0.8784494930047491;0.8838546867809549;0.9694915254237287;98;253;751;1102;461;703;232;56;1;16;10;0.9957081545064378;0.9354838709677419;0.7777777777777778;0.9824561403508771;0.01422475106685633;290;399;143;48;4;5;0;0.9727891156462585;0.9662162162162162;0.9056603773584906;0.9230769230769231;0.0
SET;threeShingleJaccard;0.9;83881619;0.596774193548387;0.36305732484076425;0.4654709896907453;0.7474747474747475;0.7905405405405406;0.6265060240963856;0.7037601942004545;0.8830188679245283;98;253;751;1102;461;703;148;57;0;100;77;1.0;0.5967741935483871;0.3630573248407643;1.0;0.10953058321479374;290;399;117;52;0;31;48;1.0;0.7905405405405406;0.6265060240963856;1.0;0.12030075187969924
PROFILE;manhattanFiveGramNormalized;0.0;218183804;0.7854414261460101;0.931928823233171;0.8555556697181282;0.9743589743589743;0.8066528066528065;0.8763410502540938;0.8407752183387264;0.9602649006622517;98;253;751;1102;461;703;247;45;12;1;10;0.9536679536679536;0.9959677419354839;0.9782608695652174;0.7894736842105263;0.01422475106685633;290;399;145;43;9;3;0;0.9415584415584416;0.9797297297297297;0.9347826086956522;0.8269230769230769;0.0
PROFILE;cosineTokenNormalizedTermFrequency;0.8;83659460;0.8802348613469158;0.7149505860721672;0.7932997100725112;0.9517819706498951;0.8882536382536381;0.8386701018279967;0.8631058853021842;0.9621993127147767;98;253;751;1102;461;703;227;55;2;21;0;0.9912663755458515;0.9153225806451613;0.7236842105263158;0.9649122807017544;0.0;290;399;140;49;3;8;0;0.9790209790209791;0.9459459459459459;0.8596491228070176;0.9423076923076923;0.0
PROFILE;cosineThreeShingleNormalizedBool;0.8;174317418;0.8399122807017543;0.630402463629606;0.7276556678726189;0.9293361884368309;0.8737006237006237;0.7790522535048083;0.8250202662859424;0.9473684210526316;98;253;751;1102;461;703;217;55;2;31;91;0.9908675799086758;0.875;0.6395348837209303;0.9649122807017544;0.12944523470839261;290;399;135;50;2;13;0;0.9854014598540146;0.9121621621621622;0.7936507936507936;0.9615384615384616;0.0
SET;threeGramJaccard;0.3;112424946;0.9001839275608376;0.9254545454545453;0.9127317828947903;0.9839357429718876;0.8518711018711018;0.9116951745237103;0.8812756509129703;0.9700996677740864;98;253;751;1102;461;703;245;52;5;3;0;0.98;0.9879032258064516;0.9454545454545454;0.9122807017543859;0.0;290;399;146;45;7;2;0;0.954248366013072;0.9864864864864865;0.9574468085106383;0.8653846153846154;0.0
