"PostId","PostTypeId","ParentId","CreationDate"
20877176,2,20876043,"2014-01-02 05:59:07"
21992380,2,21992179,"2014-02-24 15:48:47"
36564212,2,36563420,"2016-04-12 05:22:02"
38305109,2,38305053,"2016-07-11 10:52:56"
42134280,1,42134280,"2017-02-09 10:32:32"
