"PostId","PostTypeId","ParentId","CreationDate"
8004974,1,8004974,"2011-11-04 04:46:35"
10322657,2,10322597,"2012-04-25 19:44:55"
13757857,1,13757857,"2012-12-07 06:10:03"
19255019,1,19255019,"2013-10-08 18:03:41"
20067341,1,20067341,"2013-11-19 09:09:44"
28502691,2,28502513,"2015-02-13 15:15:50"
49398690,1,49398690,"2018-03-21 05:18:30"
