"PostId","PostTypeId","ParentId","CreationDate"
10990181,2,10989695,"2012-06-12 03:26:05"
10993705,1,10993705,"2012-06-12 09:18:59"
16552363,1,16552363,"2013-05-14 20:34:49"
33599158,1,33599158,"2015-11-08 21:20:07"
33926341,1,33926341,"2015-11-25 21:02:11"
