"PostId","PostTypeId","ParentId","CreationDate"
13136614,2,157195,"2012-10-30 10:02:48"
13136633,2,8167583,"2012-10-30 10:04:20"
17203357,1,17203357,"2013-06-20 00:07:08"
24157468,1,24157468,"2014-06-11 07:53:51"
47591834,1,47591834,"2017-12-01 10:52:34"
