"PostId","PostTypeId","ParentId","CreationDate"
12906159,2,12906100,"2012-10-16 01:02:37"
14993365,2,14992226,"2013-02-21 02:00:12"
15902097,2,15901775,"2013-04-09 12:37:16"
17232336,2,17230083,"2013-06-21 09:53:10"
19238991,2,19238939,"2013-10-08 04:16:35"
19263082,1,19263082,"2013-10-09 04:23:24"
25796380,2,25796082,"2014-09-11 20:29:22"
29552252,2,29540288,"2015-04-10 02:17:25"
36467448,2,36467275,"2016-04-07 05:31:35"
37598664,2,37597985,"2016-06-02 17:38:43"
38198225,1,38198225,"2016-07-05 08:05:43"
