"PostId","PostTypeId","ParentId","CreationDate"
25392720,2,25392501,"2014-08-19 20:49:39"
26083157,1,26083157,"2014-09-28 08:43:38"
26390753,1,26390753,"2014-10-15 19:42:17"
28204859,1,28204859,"2015-01-29 00:10:52"
28778134,1,28778134,"2015-02-28 04:35:47"
29763663,1,29763663,"2015-04-21 05:27:57"
29931941,1,29931941,"2015-04-28 23:53:02"
30215650,1,30215650,"2015-05-13 13:03:23"
31233141,1,31233141,"2015-07-05 17:36:49"
31255237,1,31255237,"2015-07-06 20:42:50"
31342794,1,31342794,"2015-07-10 14:03:11"
31595302,1,31595302,"2015-07-23 18:25:12"
32287768,1,32287768,"2015-08-29 15:38:52"
32465812,1,32465812,"2015-09-08 19:33:25"
32583942,1,32583942,"2015-09-15 10:40:16"
32747762,1,32747762,"2015-09-23 19:18:20"
35169880,2,35169638,"2016-02-03 06:22:11"
35920892,1,35920892,"2016-03-10 15:38:01"
37356849,1,37356849,"2016-05-20 22:38:56"
37653861,1,37653861,"2016-06-06 09:26:42"
39085066,1,39085066,"2016-08-22 17:06:26"
39333956,1,39333956,"2016-09-05 15:44:35"
41409610,1,41409610,"2016-12-31 15:28:54"
41503713,1,41503713,"2017-01-06 10:30:44"
42630759,1,42630759,"2017-03-06 16:31:48"
42758217,1,42758217,"2017-03-13 07:17:26"
43428230,1,43428230,"2017-04-15 16:06:28"
45112832,1,45112832,"2017-07-14 23:17:24"
47635517,2,47634003,"2017-12-04 14:26:58"
47736523,1,47736523,"2017-12-10 06:37:10"
