"PostId","PostTypeId","ParentId","CreationDate"
16893773,2,16893209,"2013-06-03 09:35:33"
20258388,2,20257731,"2013-11-28 05:29:47"
27187032,1,27187032,"2014-11-28 10:46:57"
28407268,2,28406947,"2015-02-09 10:10:12"
34871930,2,34871655,"2016-01-19 08:35:34"
35575589,1,35575589,"2016-02-23 10:55:40"
36473333,2,36473194,"2016-04-07 10:23:30"
42787768,2,42787370,"2017-03-14 13:47:39"
51373745,2,51373616,"2018-07-17 05:24:41"
