"PostId","PostTypeId","ParentId","CreationDate"
5677872,2,5677794,"2011-04-15 14:00:05"
11373507,1,11373507,"2012-07-07 08:29:13"
19305796,2,19305722,"2013-10-10 20:39:56"
25123361,2,25123286,"2014-08-04 16:31:59"
27117967,2,27117884,"2014-11-25 02:44:35"
32400693,1,32400693,"2015-09-04 14:35:29"
