"PostId","PostTypeId","ParentId","CreationDate"
19002263,2,18485339,"2013-09-25 10:20:22"
19585664,2,18244223,"2013-10-25 09:09:36"
20071590,2,19657220,"2013-11-19 12:28:31"
20276311,2,17417420,"2013-11-28 23:44:08"
20422240,2,20120941,"2013-12-06 11:01:37"
22498650,2,18854882,"2014-03-19 07:04:51"
22498766,2,20312000,"2014-03-19 07:11:01"
22498856,2,22486703,"2014-03-19 07:16:53"
24064869,2,19915720,"2014-06-05 15:58:36"
29095766,2,20123948,"2015-03-17 09:42:35"
30501199,2,30485220,"2015-05-28 08:31:56"
