"PostId","PostTypeId","ParentId","CreationDate"
7688908,2,7688655,"2011-10-07 14:48:13"
15552757,2,15552385,"2013-03-21 16:16:22"
25842299,2,25358760,"2014-09-15 06:50:28"
28547307,1,28547307,"2015-02-16 17:46:16"
33495804,1,33495804,"2015-11-03 09:43:06"
39273222,2,39272848,"2016-09-01 13:43:51"
46296280,1,46296280,"2017-09-19 09:07:47"
