"PostId","PostTypeId","ParentId","CreationDate"
37897145,1,37897145,"2016-06-18 12:48:18"
37897233,2,37897145,"2016-06-18 12:58:48"
38550443,2,38549395,"2016-07-24 09:15:18"
40207250,1,40207250,"2016-10-23 20:00:26"
40706935,1,40706935,"2016-11-20 17:15:46"
43572536,2,43572459,"2017-04-23 14:42:54"
44881180,1,44881180,"2017-07-03 08:43:13"
44882091,2,44881180,"2017-07-03 09:28:46"
46369391,1,46369391,"2017-09-22 16:34:19"
46369637,2,46369391,"2017-09-22 16:51:23"
47200560,1,47200560,"2017-11-09 11:21:36"
47692064,2,47691953,"2017-12-07 09:47:20"
48568356,1,48568356,"2018-02-01 17:18:44"
51473889,1,51473889,"2018-07-23 07:48:00"
51759691,2,51759599,"2018-08-09 05:53:35"
