"PostId","PostTypeId","ParentId","CreationDate"
39180568,1,39180568,"2016-08-27 11:21:42"
47245856,1,47245856,"2017-11-12 05:42:30"
47403664,2,47331269,"2017-11-21 01:10:18"
48038895,1,48038895,"2017-12-30 23:57:52"
50739533,1,50739533,"2018-06-07 11:00:16"
