"PostId","PostTypeId","ParentId","CreationDate"
37046738,2,37046264,"2016-05-05 09:14:04"
38964271,1,38964271,"2016-08-15 23:01:47"
39814661,2,39814573,"2016-10-02 07:04:47"
40094020,1,40094020,"2016-10-17 19:17:05"
41291575,1,41291575,"2016-12-22 20:59:28"
43464804,1,43464804,"2017-04-18 06:09:44"
43502794,1,43502794,"2017-04-19 17:50:21"
43610563,1,43610563,"2017-04-25 12:23:18"
43813785,1,43813785,"2017-05-05 21:10:00"
45489768,1,45489768,"2017-08-03 16:23:59"
46202293,2,46201874,"2017-09-13 16:12:12"
46379476,1,46379476,"2017-09-23 12:17:23"
47604027,1,47604027,"2017-12-02 02:41:10"
52065232,1,52065232,"2018-08-28 19:47:38"
