"PostId","PostTypeId","ParentId","CreationDate"
2618136,1,2618136,"2010-04-11 18:15:22"
2968347,1,2968347,"2010-06-03 17:31:02"
5094116,1,5094116,"2011-02-23 16:57:23"
17260305,2,2811001,"2013-06-23 11:30:27"
24735699,2,24735570,"2014-07-14 11:38:42"
