"PostId","PostTypeId","ParentId","CreationDate"
39532855,2,39532189,"2016-09-16 13:34:19"
41927108,2,41926810,"2017-01-29 23:23:31"
42165195,2,42165179,"2017-02-10 17:22:20"
42231443,2,42231353,"2017-02-14 16:34:50"
42493697,2,42492758,"2017-02-27 18:59:47"
42496141,2,42495482,"2017-02-27 21:30:55"
42819527,2,42819334,"2017-03-15 19:58:02"
43500680,2,43500476,"2017-04-19 15:59:16"
43637677,2,43636697,"2017-04-26 14:53:40"
43948981,2,43948889,"2017-05-13 03:43:54"
43959799,2,43959392,"2017-05-14 02:23:00"
44459438,2,44457767,"2017-06-09 13:44:54"
44486217,2,44486007,"2017-06-11 16:38:57"
44725682,2,44725511,"2017-06-23 16:00:48"
44728554,2,44728495,"2017-06-23 19:18:46"
44950859,1,44950859,"2017-07-06 13:49:49"
45091051,2,45090911,"2017-07-13 21:17:16"
45311096,2,45310962,"2017-07-25 18:32:42"
45314280,2,45313325,"2017-07-25 22:04:36"
45524810,2,45524262,"2017-08-05 17:44:13"
45578077,1,45578077,"2017-08-08 21:10:25"
45747951,2,45747861,"2017-08-18 03:17:08"
45805617,2,45805528,"2017-08-21 21:14:03"
45845229,2,45843881,"2017-08-23 16:43:53"
46393110,2,46392590,"2017-09-24 17:52:53"
46676552,2,46676422,"2017-10-10 21:47:36"
46831227,2,46831010,"2017-10-19 13:36:18"
47266407,2,47266269,"2017-11-13 14:17:06"
47536851,2,47535683,"2017-11-28 16:49:59"
50186962,1,50186962,"2018-05-05 07:38:49"
52040136,2,52038756,"2018-08-27 13:08:55"
