"PostId","PostTypeId","ParentId","CreationDate"
21834522,2,21306336,"2014-02-17 16:39:52"
26242625,2,26202474,"2014-10-07 18:21:32"
32617171,2,32373954,"2015-09-16 19:33:14"
33418878,2,33415723,"2015-10-29 15:49:30"
34694143,2,34687137,"2016-01-09 13:38:43"
34997438,1,34997438,"2016-01-25 16:28:40"
35167639,2,35163485,"2016-02-03 02:50:29"
36404405,2,36404195,"2016-04-04 13:43:23"
41846413,1,41846413,"2017-01-25 08:11:40"
42219551,1,42219551,"2017-02-14 06:44:02"
43693311,1,43693311,"2017-04-29 08:06:11"
44435159,1,44435159,"2017-06-08 11:57:27"
46195563,1,46195563,"2017-09-13 10:50:09"
50212623,2,50212374,"2018-05-07 11:00:00"
