"PostId","PostTypeId","ParentId","CreationDate"
42267393,1,42267393,"2017-02-16 07:22:57"
42269210,1,42269210,"2017-02-16 09:01:54"
42293459,1,42293459,"2017-02-17 08:56:05"
42296706,1,42296706,"2017-02-17 11:24:20"
42311108,1,42311108,"2017-02-18 04:37:09"
