"PostId","PostTypeId","ParentId","CreationDate"
3348217,2,195768,"2010-07-27 21:37:48"
6110670,2,2208480,"2011-05-24 12:48:42"
13378139,1,13378139,"2012-11-14 11:41:19"
17616796,2,17616757,"2013-07-12 14:04:52"
17926546,2,17923027,"2013-07-29 14:23:34"
34410463,1,34410463,"2015-12-22 07:22:35"
