MetricTypeText;MetricText;ThresholdText;MetricTypeTextBackup;MetricTextBackup;ThresholdTextBackup;MetricTypeCode;MetricCode;ThresholdCode;MetricTypeCodeBackup;MetricCodeBackup;ThresholdCodeBackup;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleComparisons;TextBlockVersionCount;PossibleComparisonsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleComparisonsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
SET;threeGramDice;0.4;NONE;none;1.0;SET;threeGramDice;0.4;NONE;none;1.0;4542794330;0.9192944343746667;0.8026753323073432;0.8590081289487177;0.9869044302033994;0.9704210713583459;0.9648559325978681;0.9676345011511729;0.9967544175982691;97;799;3830;12720;2162;7400;1771;156;10;37;5;0.9943851768669287;0.9795353982300885;0.8082901554404145;0.9397590361445783;6.756756756756757E-4;1668;5320;1382;150;4;5;0;0.9971139971139971;0.996395097332372;0.967741935483871;0.974025974025974;0.0
SET;threeShingleJaccard;0.0;NONE;none;1.0;SET;threeShingleJaccard;0.0;NONE;none;1.0;4257695273;0.8098144791555604;0.8142720739735665;0.8120402178930681;0.984241083771081;0.9545501362372306;0.938339899120062;0.9464103119376311;0.9945867917719234;97;799;3830;12720;2162;7400;1780;137;29;28;960;0.9839690436705362;0.9845132743362832;0.8303030303030303;0.8253012048192772;0.12972972972972974;1668;5320;1378;148;6;9;394;0.9956647398843931;0.9935111751982696;0.9426751592356688;0.961038961038961;0.07406015037593985
SET;twoShingleOverlapNormalized;1.0;NONE;none;1.0;SET;twoShingleOverlapNormalized;1.0;NONE;none;1.0;6617431335;0.6957098304723317;0.278239432866052;0.4399703497622979;0.8831089351285188;0.8442635230666955;0.4241532599491955;0.5984121703014835;0.9190031152647975;97;799;3830;12720;2162;7400;1443;149;17;365;337;0.9883561643835617;0.7981194690265486;0.2898832684824903;0.8975903614457831;0.04554054054054054;1668;5320;1180;153;1;207;59;0.9991532599491956;0.8507570295602018;0.425;0.9935064935064936;0.011090225563909775
SET;fiveGramDice;0.1;NONE;none;1.0;SET;fiveGramDice;0.1;NONE;none;1.0;5051100566;0.8964241923445997;0.9114105009265125;0.9038862883059107;0.9919867366675877;0.9653695259318908;0.9766634458716987;0.9710000657755739;0.9971181556195966;97;799;3830;12720;2162;7400;1795;150;16;13;10;0.9911651021535064;0.9928097345132744;0.9202453987730062;0.9036144578313253;0.0013513513513513514;1668;5320;1384;149;5;3;0;0.9964002879769619;0.9978370583994232;0.9802631578947368;0.9675324675324676;0.0
SET;fiveGramOverlap;0.2;NONE;none;1.0;SET;fiveGramOverlap;0.2;NONE;none;1.0;5001474508;0.8300991576927177;0.8392938957013878;0.8346838658308676;0.986180210060807;0.9494985908107754;0.9494985908107754;0.9494985908107754;0.9949531362653208;97;799;3830;12720;2162;7400;1784;140;26;24;10;0.9856353591160221;0.9867256637168141;0.8536585365853658;0.8433734939759037;0.0013513513513513514;1668;5320;1380;147;7;7;0;0.9949531362653208;0.9949531362653208;0.9545454545454546;0.9545454545454546;0.0
PROFILE;cosineTwoShingleNormalizedNormalizedTermFrequency;0.1;NONE;none;1.0;PROFILE;cosineTwoShingleNormalizedNormalizedTermFrequency;0.1;NONE;none;1.0;7801527737;0.9177550911611045;0.8886895697287254;0.9031054075136019;0.9916897506925209;0.9494985908107754;0.9494985908107754;0.9494985908107754;0.9949531362653208;97;799;3830;12720;2162;7400;1790;154;12;18;337;0.9933407325194229;0.9900442477876106;0.8953488372093024;0.927710843373494;0.04554054054054054;1668;5320;1380;147;7;7;59;0.9949531362653208;0.9949531362653208;0.9545454545454546;0.9545454545454546;0.011090225563909775
SET;fourGramOverlap;0.8;NONE;none;1.0;SET;fourGramOverlap;0.8;NONE;none;1.0;4778031453;0.8446129651348757;0.6543198085763771;0.7434023094315608;0.9738837405223252;0.9588853828219364;0.8742732744269432;0.9156024592801547;0.9909321726514327;97;799;3830;12720;2162;7400;1734;147;19;74;10;0.9891614375356532;0.959070796460177;0.665158371040724;0.8855421686746988;0.0013513513513513514;1668;5320;1366;150;4;21;0;0.997080291970803;0.9848594087959625;0.8771929824561403;0.974025974025974;0.0
SET;twoGramJaccard;0.5;NONE;none;1.0;SET;twoGramJaccard;0.5;NONE;none;1.0;4493612269;0.9240324128371895;0.6862108555366404;0.7962920774166938;0.9780281690140845;0.9697047725165966;0.9074567360350492;0.9380645648277739;0.993482983345402;97;799;3830;12720;2162;7400;1736;160;6;72;0;0.9965556831228473;0.9601769911504425;0.6896551724137931;0.963855421686747;0.0;1668;5320;1372;151;3;15;0;0.9978181818181818;0.989185291997116;0.9096385542168675;0.9805194805194806;0.0
SET;threeShingleJaccardNormalized;0.1;NONE;none;1.0;SET;threeShingleJaccardNormalized;0.1;NONE;none;1.0;7107931557;0.9247054590041581;0.7587575765032026;0.8376319436681464;0.984055944055944;0.9502242530360769;0.9036213236930912;0.9266298599407095;0.9924050632911392;97;799;3830;12720;2162;7400;1759;158;8;49;849;0.9954725523486134;0.9728982300884956;0.7632850241545893;0.9518072289156626;0.11472972972972972;1668;5320;1372;148;6;15;221;0.9956458635703919;0.989185291997116;0.9079754601226994;0.961038961038961;0.04154135338345865
SET;fourGramJaccardNormalizedPadding;0.7;NONE;none;1.0;SET;fourGramJaccardNormalizedPadding;0.7;NONE;none;1.0;6480632227;0.875059974410918;0.43358317374364397;0.6159637009768657;0.9365079365079364;0.9199571157033306;0.6402561011371413;0.7674686678383582;0.967694021537319;97;799;3830;12720;2162;7400;1593;165;1;215;10;0.9993726474278545;0.8810840707964602;0.4342105263157895;0.9939759036144579;0.0013513513513513514;1668;5320;1303;151;3;84;0;0.9977029096477795;0.93943763518385;0.6425531914893617;0.9805194805194806;0.0
