MetricTypeText;MetricText;ThresholdText;MetricTypeTextBackup;MetricTextBackup;ThresholdTextBackup;MetricTypeCode;MetricCode;ThresholdCode;MetricTypeCodeBackup;MetricCodeBackup;ThresholdCodeBackup;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleComparisons;TextBlockVersionCount;PossibleComparisonsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleComparisonsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
FINGERPRINT;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;NONE;none;1.0;FINGERPRINT;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;NONE;none;1.0;2945675842;0.919749370080496;0.7707409437440829;0.8419551635947529;0.9730659025787965;0.9776112484548825;0.9493165688907559;0.9633600345105653;0.9937965260545905;100;308;2703;9948;1406;5376;849;146;5;42;1441;0.9941451990632318;0.9528619528619529;0.776595744680851;0.9668874172185431;0.26804315476190477;1297;4572;801;158;2;8;175;0.9975093399750934;0.9901112484548825;0.9518072289156626;0.9875;0.03827646544181977
SET;threeGramJaccardNormalizedPadding;0.1;NONE;none;1.0;SET;threeGramJaccardNormalizedPadding;0.1;NONE;none;1.0;2264656899;0.923673824336076;0.9287892376681612;0.9262279995547205;0.9893438025799215;0.9600973423980221;0.9505943365918583;0.9553340233972901;0.9925742574257427;100;308;2703;9948;1406;5376;882;141;10;9;252;0.9887892376681614;0.98989898989899;0.94;0.9337748344370861;0.046875;1297;4572;802;155;5;7;0;0.9938042131350682;0.9913473423980222;0.9567901234567902;0.96875;0.0
SET;twoShingleDice;0.9;NONE;none;1.0;SET;twoShingleDice;0.9;NONE;none;1.0;1398988641;0.8451178451178452;0.5224913494809689;0.6645049009345765;0.916058394160584;0.9332509270704574;0.7476635514018692;0.8353189226173348;0.9654731457800511;100;308;2703;9948;1406;5376;753;151;0;138;904;1.0;0.8451178451178452;0.5224913494809689;1.0;0.16815476190476192;1297;4572;755;160;0;54;331;1.0;0.9332509270704573;0.7476635514018691;1.0;0.07239720034995625
FINGERPRINT;winnowingFiveGramLongestCommonSubsequenceNormalized;0.1;NONE;none;1.0;FINGERPRINT;winnowingFiveGramLongestCommonSubsequenceNormalized;0.1;NONE;none;1.0;2455687462;0.9323180294482722;0.8754719878277741;0.9034480165060701;0.9853107344632768;0.9713612484548824;0.9477838082315695;0.9595001111147097;0.9931804091754495;100;308;2703;9948;1406;5376;872;144;7;19;1754;0.9920364050056882;0.978675645342312;0.8834355828220859;0.9536423841059603;0.32626488095238093;1297;4572;801;157;3;8;306;0.996268656716418;0.9901112484548825;0.9515151515151515;0.98125;0.06692913385826772
PROFILE;manhattanThreeShingleNormalized;0.2;NONE;none;1.0;PROFILE;manhattanThreeShingleNormalized;0.2;NONE;none;1.0;2806136008;0.9565634267621022;0.8723032188535758;0.9134622905200785;0.9863945578231292;0.9800834363411619;0.9609301620966519;0.9704595485395341;0.9950433705080545;100;308;2703;9948;1406;5376;870;148;3;21;1530;0.9965635738831615;0.9764309764309764;0.8757396449704142;0.9801324503311258;0.2845982142857143;1297;4572;803;158;2;6;346;0.9975155279503105;0.992583436341162;0.9634146341463414;0.9875;0.07567804024496938
PROFILE;cosineTwoShingleNormalizedTermFrequency;0.0;NONE;none;1.0;PROFILE;cosineTwoShingleNormalizedTermFrequency;0.0;NONE;none;1.0;2707547111;0.9170513077797846;0.9272792863209001;0.9221511167903483;0.9887892376681615;0.9638056242274413;0.9686699277894246;0.9662347149753195;0.9944410129709697;100;308;2703;9948;1406;5376;882;140;11;9;856;0.9876819708846585;0.98989898989899;0.9395973154362416;0.9271523178807947;0.15922619047619047;1297;4572;805;155;5;4;0;0.9938271604938271;0.9950556242274413;0.9748427672955975;0.96875;0.0
EDIT;longestCommonSubsequenceNormalized;0.8;NONE;none;1.0;EDIT;longestCommonSubsequenceNormalized;0.8;NONE;none;1.0;14377030535;0.8824893526880282;0.6260697619235942;0.7433033693839283;0.9469964664310954;0.9765142150803461;0.8938547486033519;0.93427076815463;0.9881175734834271;100;308;2703;9948;1406;5376;804;148;3;87;0;0.9962825278810409;0.9023569023569024;0.6297872340425532;0.9801324503311258;0.0;1297;4572;790;160;0;19;0;1.0;0.9765142150803461;0.8938547486033519;1.0;0.0
FINGERPRINT;winnowingFourGramOptimalAlignmentNormalized;1.0;NONE;none;1.0;FINGERPRINT;winnowingFourGramOptimalAlignmentNormalized;1.0;NONE;none;1.0;4181192490;0.808303788436239;0.4810414381259067;0.623560435589035;0.9009230769230768;0.9122373300370827;0.6926406926406927;0.7948916253990737;0.9541047188106012;100;308;2703;9948;1406;5376;732;149;2;159;1441;0.997275204359673;0.8215488215488216;0.4837662337662338;0.9867549668874173;0.26804315476190477;1297;4572;738;160;0;71;175;1.0;0.9122373300370828;0.6926406926406926;1.0;0.03827646544181977
SET;threeShingleJaccard;1.0;NONE;none;1.0;SET;threeShingleJaccard;1.0;NONE;none;1.0;1577878541;0.7934904601571269;0.4507462686567165;0.5980492154752197;0.8848560700876096;0.8974042027194067;0.6584362139917697;0.768689420805873;0.9459283387622149;100;308;2703;9948;1406;5376;707;151;0;184;1562;1.0;0.7934904601571269;0.4507462686567164;1.0;0.29055059523809523;1297;4572;726;160;0;83;536;1.0;0.8974042027194067;0.6584362139917695;1.0;0.11723534558180228
PROFILE;manhattanTwoShingleNormalized;1.0;NONE;none;1.0;PROFILE;manhattanTwoShingleNormalized;1.0;NONE;none;1.0;2704153432;0.8125701459034791;0.4748427672955975;0.6211626652517;0.896594427244582;0.9171817058096416;0.7048458149779737;0.8040346304197878;0.9568020631850419;100;308;2703;9948;1406;5376;724;151;0;167;856;1.0;0.8125701459034792;0.4748427672955975;1.0;0.15922619047619047;1297;4572;742;160;0;67;0;1.0;0.9171817058096415;0.7048458149779736;1.0;0.0
