MetricTypeText;MetricText;ThresholdText;MetricTypeTextBackup;MetricTextBackup;ThresholdTextBackup;MetricTypeCode;MetricCode;ThresholdCode;MetricTypeCodeBackup;MetricCodeBackup;ThresholdCodeBackup;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleComparisons;TextBlockVersionCount;PossibleComparisonsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleComparisonsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
FINGERPRINT;winnowingThreeGramOverlapNormalized;0.9;NONE;none;1.0;FINGERPRINT;winnowingThreeGramOverlapNormalized;0.9;NONE;none;1.0;150526233;0.7936046511627906;0.6043388429752066;0.6925360038752234;0.948;0.9411764705882353;0.8392857142857144;0.8887721678734966;0.9696969696969697;98;242;786;1101;478;717;237;35;5;21;21;0.9793388429752066;0.9186046511627907;0.625;0.875;0.029288702928870293;308;384;144;47;0;9;0;1.0;0.9411764705882353;0.8392857142857143;1.0;0.0
SET;fourGramJaccardNormalizedPadding;0.1;NONE;none;1.0;SET;fourGramJaccardNormalizedPadding;0.1;NONE;none;1.0;217335930;0.8806201550387596;0.8624845781531745;0.8715051938639193;0.9825242718446603;1.0;1.0;1.0;1.0;98;242;786;1101;478;717;253;36;4;5;12;0.9844357976653697;0.9806201550387597;0.8780487804878049;0.9;0.016736401673640166;308;384;153;47;0;0;0;1.0;1.0;1.0;1.0;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequence;0.2;NONE;none;1.0;FINGERPRINT;winnowingThreeGramLongestCommonSubsequence;0.2;NONE;none;1.0;865756956;0.9267441860465115;0.8557623478883323;0.8905463382345828;0.9843749999999999;0.9378389653733834;0.924342105263158;0.9310660791002189;0.9836065573770492;98;242;786;1101;478;717;252;38;2;6;16;0.9921259842519685;0.9767441860465116;0.8636363636363636;0.95;0.022315202231520222;308;384;150;45;2;3;0;0.9868421052631579;0.9803921568627451;0.9375;0.9574468085106383;0.0
FINGERPRINT;winnowingFourGramOptimalAlignment;0.1;NONE;none;1.0;FINGERPRINT;winnowingFourGramOptimalAlignment;0.1;NONE;none;1.0;954053478;0.9344961240310077;0.8969494047619047;0.9155303065447477;0.9883268482490272;0.9378389653733834;0.924342105263158;0.9310660791002189;0.9836065573770492;98;242;786;1101;478;717;254;38;2;4;24;0.9921875;0.9844961240310077;0.9047619047619048;0.95;0.03347280334728033;308;384;150;45;2;3;0;0.9868421052631579;0.9803921568627451;0.9375;0.9574468085106383;0.0
SET;threeGramOverlapNormalizedPadding;0.8;NONE;none;1.0;SET;threeGramOverlapNormalizedPadding;0.8;NONE;none;1.0;192608912;0.8939922480620155;0.8103645147123406;0.851151921960686;0.9784735812133072;0.9869281045751634;0.9591836734693877;0.9729570004869615;0.993421052631579;98;242;786;1101;478;717;250;37;3;8;0;0.9881422924901185;0.9689922480620154;0.8222222222222222;0.925;0.0;308;384;151;47;0;2;0;1.0;0.9869281045751634;0.9591836734693877;1.0;0.0
FINGERPRINT;winnowingThreeGramDiceNormalized;0.3;NONE;none;1.0;FINGERPRINT;winnowingThreeGramDiceNormalized;0.3;NONE;none;1.0;150627085;0.9017441860465116;0.8487004103967168;0.8748203591426802;0.9824561403508771;1.0;1.0;1.0;1.0;98;242;786;1101;478;717;252;37;3;6;21;0.9882352941176471;0.9767441860465116;0.8604651162790697;0.925;0.029288702928870293;308;384;153;47;0;0;0;1.0;1.0;1.0;1.0;0.0
SET;threeShingleOverlapNormalized;0.5;NONE;none;1.0;SET;threeShingleOverlapNormalized;0.5;NONE;none;1.0;239565558;0.8612403100775194;0.766735679779158;0.8126153300304516;0.9725490196078431;0.9738562091503269;0.9215686274509802;0.9473517456580114;0.9867549668874172;98;242;786;1101;478;717;248;36;4;10;79;0.9841269841269841;0.9612403100775194;0.782608695652174;0.9;0.1101813110181311;308;384;149;47;0;4;9;1.0;0.9738562091503268;0.9215686274509803;1.0;0.0234375
SET;threeShingleOverlap;0.0;NONE;none;1.0;SET;threeShingleOverlap;0.0;NONE;none;1.0;112572532;0.7844961240310078;0.8583545377438506;0.8205947891039026;0.9769230769230769;1.0;1.0;1.0;1.0;98;242;786;1101;478;717;254;32;8;4;80;0.9694656488549618;0.9844961240310077;0.8888888888888888;0.8;0.11157601115760112;308;384;153;47;0;0;24;1.0;1.0;1.0;1.0;0.0625
SET;tokenOverlapNormalized;0.3;NONE;none;1.0;SET;tokenOverlapNormalized;0.3;NONE;none;1.0;112991698;0.7556201550387596;0.8267599660729432;0.7903900896037837;0.9730769230769231;0.9934640522875817;0.9791666666666665;0.9862894527123315;0.9967213114754099;98;242;786;1101;478;717;253;31;9;5;0;0.9656488549618321;0.9806201550387597;0.8611111111111112;0.775;0.0;308;384;152;47;0;1;0;1.0;0.9934640522875817;0.9791666666666666;1.0;0.0
SET;threeGramJaccard;0.4;NONE;none;1.0;SET;threeGramJaccard;0.4;NONE;none;1.0;200548526;0.9112403100775195;0.7836666666666665;0.8450494993376123;0.9763779527559056;0.9803921568627452;0.94;0.9599836599916586;0.99009900990099;98;242;786;1101;478;717;248;38;2;10;0;0.992;0.9612403100775194;0.7916666666666666;0.95;0.0;308;384;150;47;0;3;0;1.0;0.9803921568627451;0.94;1.0;0.0
SET;fourGramOverlapNormalized;0.8;NONE;none;1.0;SET;fourGramOverlapNormalized;0.8;NONE;none;1.0;193345593;0.8034883720930233;0.7153209109730847;0.7581240230212088;0.9647058823529412;0.9607843137254903;0.8867924528301887;0.9230472784258653;0.98;98;242;786;1101;478;717;246;34;6;12;12;0.9761904761904762;0.9534883720930233;0.7391304347826086;0.85;0.016736401673640166;308;384;147;47;0;6;0;1.0;0.9607843137254902;0.8867924528301887;1.0;0.0
SET;fourGramOverlap;0.2;NONE;none;1.0;SET;fourGramOverlap;0.2;NONE;none;1.0;163578629;0.8056201550387596;0.8414979757085019;0.823363667922678;0.9768339768339768;1.0;1.0;1.0;1.0;98;242;786;1101;478;717;253;33;7;5;0;0.9730769230769231;0.9806201550387597;0.868421052631579;0.825;0.0;308;384;153;47;0;0;0;1.0;1.0;1.0;1.0;0.0
SET;fiveGramOverlapNormalized;1.0;NONE;none;1.0;SET;fiveGramOverlapNormalized;1.0;NONE;none;1.0;195924180;0.539922480620155;0.2656369183829137;0.3787127459138344;0.8054298642533936;0.8562091503267975;0.681159420289855;0.7636850977225303;0.9225352112676055;98;242;786;1101;478;717;178;34;6;80;12;0.967391304347826;0.689922480620155;0.2982456140350877;0.85;0.016736401673640166;308;384;131;47;0;22;0;1.0;0.8562091503267973;0.6811594202898551;1.0;0.0
FINGERPRINT;winnowingThreeGramOptimalAlignmentNormalized;0.7;NONE;none;1.0;FINGERPRINT;winnowingThreeGramOptimalAlignmentNormalized;0.7;NONE;none;1.0;1072624849;0.8527131782945736;0.5128205128205128;0.6612781633940688;0.9205020920502092;0.9411764705882353;0.8392857142857144;0.8887721678734966;0.9696969696969697;98;242;786;1101;478;717;220;40;0;38;21;1.0;0.8527131782945736;0.5128205128205128;1.0;0.029288702928870293;308;384;144;47;0;9;0;1.0;0.9411764705882353;0.8392857142857143;1.0;0.0
SET;twoGramOverlap;1.0;NONE;none;1.0;SET;twoGramOverlap;1.0;NONE;none;1.0;135861890;0.6751937984496124;0.3633708802670004;0.4953238989726372;0.8658008658008658;0.869281045751634;0.7014925373134329;0.7808931850277527;0.9300699300699301;98;242;786;1101;478;717;200;36;4;58;0;0.9803921568627451;0.7751937984496124;0.3829787234042553;0.9;0.0;308;384;133;47;0;20;0;1.0;0.869281045751634;0.7014925373134329;1.0;0.0
