"PostId","ParentId","OwnerUserId","CreationDate","Score"
"45724999","45724999","8387819","2017-08-17 00:44:34","1"
"45725556","45724999","6138713","2017-08-17 02:08:11","1"
"45777616","45777616","8387819","2017-08-20 01:13:04","1"
"45777988","45777988","8387819","2017-08-20 02:44:17","0"
