"PostId","PostTypeId","ParentId"
45578077,1,45578077
50186962,1,50186962
44950859,1,44950859
44728554,2,44728495
52040136,2,52038756
45747951,2,45747861
42819527,2,42819334
45845229,2,45843881
43500680,2,43500476
44459438,2,44457767
45805617,2,45805528
43948981,2,43948889
45091051,2,45090911
42496141,2,42495482
45314280,2,45313325
46676552,2,46676422
45524810,2,45524262
42231443,2,42231353
42493697,2,42492758
42165195,2,42165179
43637677,2,43636697
47266407,2,47266269
46393110,2,46392590
43959799,2,43959392
44725682,2,44725511
47536851,2,47535683
46831227,2,46831010
44486217,2,44486007
39532855,2,39532189
41927108,2,41926810
45311096,2,45310962
