"PostId","PostTypeId","ParentId","CreationDate"
25012986,1,25012986,"2014-07-29 10:16:53"
25683702,2,25683210,"2014-09-05 10:21:51"
27457106,2,25683210,"2014-12-13 08:49:20"
43007459,1,43007459,"2017-03-24 19:11:59"
43081758,2,43007459,"2017-03-28 23:37:28"
43156579,2,43156119,"2017-04-01 11:58:20"
45467420,2,44310662,"2017-08-02 17:29:58"
45531902,2,45531375,"2017-08-06 12:08:26"
47681358,2,47680738,"2017-12-06 18:43:08"
49271937,1,49271937,"2018-03-14 07:33:22"
50136873,2,49775985,"2018-05-02 14:16:24"
52097867,2,23984009,"2018-08-30 13:06:00"
