"PostId","PostTypeId","ParentId"
36224389,1,36224389
32410563,1,32410563
34670222,1,34670222
31082441,1,31082441
44777403,1,44777403
50690313,1,50690313
51818858,1,51818858
32567179,1,32567179
31908435,1,31908435
32352864,1,32352864
46467313,1,46467313
30088261,1,30088261
29423344,1,29423344
32798476,1,32798476
31933980,2,31933444
30371417,2,16043747
37645832,2,37234065
34586334,2,34584826
31934644,2,31880464
29366524,2,29363490
33655936,2,33487869
32932656,2,32931044
30275960,2,30274693
36044238,2,35193235
29512204,2,29511850
29365852,2,29358661
38634502,2,38633729
30253688,2,30248048
42185153,2,40201207
32765020,2,32764089
29667915,2,29667307
30236360,2,20876208
49132827,2,49124804
31297743,2,31228873
