"PostId","PostTypeId","ParentId","CreationDate"
17744156,2,17743652,"2013-07-19 10:41:41"
20025458,2,20025007,"2013-11-16 23:57:22"
20797611,2,20796970,"2013-12-27 08:50:40"
22361566,1,22361566,"2014-03-12 19:12:55"
22752564,1,22752564,"2014-03-31 02:06:29"
27039393,1,27039393,"2014-11-20 12:16:09"
28156332,1,28156332,"2015-01-26 18:25:17"
30286009,1,30286009,"2015-05-17 10:43:05"
38047851,1,38047851,"2016-06-27 07:10:13"
38486637,2,38486180,"2016-07-20 17:04:20"
40858481,1,40858481,"2016-11-29 05:34:59"
42573915,2,42573404,"2017-03-03 08:24:39"
45974069,1,45974069,"2017-08-31 05:45:59"
