"Url","PostCount"
"http://central.maven.org/maven2/javax/servlet/jstl/1.2/jstl-1.2.jar",2
"http://glassfish.java.net",1
"http://docs.oracle.com/javaee/7/api/javax/servlet/ServletContextListener.html",1
"https://www.google.com/search?q=Unable%20to%20locate%20Spring%20NamespaceHandler%20for%20XML%20schema%20namespace%20%5Bhttp://www.springframework.org/schema/security%5D",1
"http://en.wikipedia.org/wiki/Java_EE_version_history",1
"http://www.springframework.org/schema/security",1
"http://tomcat.apache.org",1
"https://glassfish.java.net/",1
"http://java.sun.com/jsp/jstl/core",1
"http://docs.oracle.com/javaee/7/api/javax/servlet/ServletContainerInitializer.html",1
"http://docs.oracle.com/javaee/7/api/javax/servlet/ServletContext.html#addServlet-java.lang.String-java.lang.Class-",1
"http://static.springsource.org/spring-security/site/index.html",1
"http://docs.oracle.com/javaee/5/jstl/1.1/docs/tlddocs/",1
"http://download.java.net/maven/1/jstl/jars/jstl-1.2.jar",1
"http://java.net/projects/el-spec/pages/StaticField",1
"http://tomcat.apache.org/whichversion.html",1
"http://www.springsource.org/spring-web-flow",1
