"PostId","PostTypeId","ParentId","CreationDate"
5806794,2,5720471,"2011-04-27 15:43:24"
12520206,1,12520206,"2012-09-20 20:14:00"
16904136,2,16902601,"2013-06-03 19:14:04"
17595126,1,17595126,"2013-07-11 13:47:28"
19689343,2,19686933,"2013-10-30 17:06:01"
24015448,2,5720471,"2014-06-03 12:41:01"
26320155,2,20078482,"2014-10-11 23:03:17"
32182396,1,32182396,"2015-08-24 12:30:45"
32237950,1,32237950,"2015-08-26 22:48:53"
33093633,2,33092814,"2015-10-13 03:30:54"
33503369,1,33503369,"2015-11-03 15:48:27"
37004028,2,36946304,"2016-05-03 12:22:13"
41239406,2,18276067,"2016-12-20 09:54:16"
41649069,1,41649069,"2017-01-14 10:44:02"
45594657,2,45560884,"2017-08-09 15:18:41"
48013517,1,48013517,"2017-12-28 19:50:17"
49546382,2,49545659,"2018-03-29 00:49:33"
