"PostId","PostTypeId","ParentId","CreationDate"
1348490,2,1348460,"2009-08-28 17:53:20"
1804766,2,1804739,"2009-11-26 16:56:02"
2822936,2,2822870,"2010-05-12 21:38:22"
4774055,1,4774055,"2011-01-23 13:24:22"
6914986,2,6914912,"2011-08-02 16:01:57"
7332937,2,1671552,"2011-09-07 11:17:53"
9539530,2,9539466,"2012-03-02 19:55:05"
11222543,2,11222498,"2012-06-27 08:49:40"
26375170,1,26375170,"2014-10-15 05:36:19"
26859228,1,26859228,"2014-11-11 06:52:34"
28152420,2,28151495,"2015-01-26 14:47:33"
32950537,2,32946181,"2015-10-05 14:03:11"
