"PostId","PostTypeId","ParentId","CreationDate"
15292345,2,14989396,"2013-03-08 10:55:49"
26355370,2,26355270,"2014-10-14 07:48:33"
26384089,2,3033349,"2014-10-15 13:40:32"
30995999,2,33412,"2015-06-23 07:04:46"
31164138,2,31163475,"2015-07-01 14:26:08"
32884229,1,32884229,"2015-10-01 09:37:57"
34490241,2,34489406,"2015-12-28 08:42:08"
42138715,1,42138715,"2017-02-09 14:01:59"
42597755,2,42138715,"2017-03-04 15:30:43"
44553017,1,44553017,"2017-06-14 19:19:30"
44683542,1,44683542,"2017-06-21 18:23:42"
48107883,1,48107883,"2018-01-05 05:48:22"
