"PostId","PostTypeId","ParentId"
47986631,1,47986631
48759913,1,48759913
47865153,1,47865153
47858784,1,47858784
50576361,1,50576361
48523795,1,48523795
50679576,1,50679576
47737411,1,47737411
48553827,1,48553827
48245522,1,48245522
47487122,1,47487122
49173670,1,49173670
50088701,1,50088701
47842281,1,47842281
47726906,1,47726906
48575839,1,48575839
50267596,1,50267596
49526550,1,49526550
49019293,1,49019293
47738652,1,47738652
48329281,1,48329281
49773921,1,49773921
48181468,2,48179798
48966796,2,48958819
48341045,2,48329281
49363613,2,48772058
