"PostId","PostTypeId","ParentId","CreationDate"
50780862,1,50780862,"2018-06-10 05:36:47"
50797334,1,50797334,"2018-06-11 12:05:56"
50945944,2,49734960,"2018-06-20 10:23:56"
51082495,1,51082495,"2018-06-28 12:05:37"
51092572,1,51092572,"2018-06-28 23:55:57"
51139617,2,45692460,"2018-07-02 15:40:36"
51195440,1,51195440,"2018-07-05 15:46:53"
51232488,1,51232488,"2018-07-08 13:29:36"
51285271,1,51285271,"2018-07-11 12:16:57"
51362002,1,51362002,"2018-07-16 12:36:33"
51431021,1,51431021,"2018-07-19 20:12:30"
51531113,2,51531073,"2018-07-26 04:38:37"
51654896,1,51654896,"2018-08-02 13:28:07"
51858566,1,51858566,"2018-08-15 12:18:20"
51858566,1,51858566,"2018-08-15 12:18:20"
