"PostId","PostTypeId","ParentId","CreationDate"
10078168,1,10078168,"2012-04-09 18:52:28"
11724596,2,11532636,"2012-07-30 15:30:21"
11914256,2,11914051,"2012-08-11 11:20:29"
12992791,2,12992717,"2012-10-20 21:18:32"
13977121,2,13976975,"2012-12-20 17:07:30"
31274262,2,31273919,"2015-07-07 16:24:13"
32149305,1,32149305,"2015-08-21 21:11:40"
35191754,2,35191645,"2016-02-04 03:06:11"
35972529,1,35972529,"2016-03-13 16:09:28"
36904200,2,36903840,"2016-04-28 02:27:46"
41035733,2,41035564,"2016-12-08 09:17:46"
41758950,1,41758950,"2017-01-20 08:16:05"
44405287,2,10848055,"2017-06-07 06:40:14"
44508598,2,44508564,"2017-06-12 20:57:49"
45587714,2,45530427,"2017-08-09 10:11:19"
47400372,2,47400235,"2017-11-20 20:21:00"
