"PostId","PostTypeId","ParentId","CreationDate"
12521499,1,12521499,"2012-09-20 21:56:00"
17528634,1,17528634,"2013-07-08 14:02:52"
18904320,1,18904320,"2013-09-19 20:27:41"
19467396,2,19423574,"2013-10-19 14:57:04"
21175481,2,21150943,"2014-01-17 00:06:52"
22128497,2,22127442,"2014-03-02 13:56:03"
22201252,1,22201252,"2014-03-05 14:55:06"
24205354,1,24205354,"2014-06-13 12:30:58"
24329028,2,23847503,"2014-06-20 13:58:24"
27639007,1,27639007,"2014-12-24 15:21:04"
28517505,1,28517505,"2015-02-14 16:14:15"
29682575,1,29682575,"2015-04-16 17:59:47"
32460554,2,32424487,"2015-09-08 14:35:25"
36274834,2,36230231,"2016-03-29 03:25:00"
37337273,1,37337273,"2016-05-20 03:01:25"
