"PostId","PostTypeId","ParentId","CreationDate"
4469540,2,4469527,"2010-12-17 10:22:22"
10100222,2,10099941,"2012-04-11 05:19:59"
18330295,2,18330222,"2013-08-20 08:24:37"
19882603,1,19882603,"2013-11-09 20:20:45"
20752975,2,20752153,"2013-12-23 23:55:16"
21967288,2,21956055,"2014-02-23 10:56:17"
24033059,1,24033059,"2014-06-04 08:57:41"
25343524,2,25343484,"2014-08-16 20:10:27"
28452482,2,28452287,"2015-02-11 10:52:26"
34694596,2,34694553,"2016-01-09 14:22:48"
38642963,2,38642921,"2016-07-28 17:24:01"
47947740,2,47947684,"2017-12-22 21:46:53"
