"PostId","PostTypeId","ParentId","CreationDate"
27564032,2,27464884,"2014-12-19 10:26:32"
28306706,2,28306186,"2015-02-03 19:01:32"
28944109,2,28943994,"2015-03-09 14:12:28"
30014365,2,30014193,"2015-05-03 13:29:49"
30139913,2,30139860,"2015-05-09 12:28:25"
30198740,1,30198740,"2015-05-12 18:25:58"
30969543,2,30969202,"2015-06-21 21:31:13"
31108174,2,31108072,"2015-06-29 05:09:47"
31238582,2,31237477,"2015-07-06 05:55:00"
32415297,2,32415225,"2015-09-05 16:29:02"
32646815,2,32646530,"2015-09-18 08:00:23"
32667355,2,32667231,"2015-09-19 10:56:05"
32860131,2,32859923,"2015-09-30 07:18:10"
33260257,2,33259946,"2015-10-21 13:09:55"
33385593,2,5216631,"2015-10-28 07:51:49"
33660424,2,33628265,"2015-11-11 21:44:59"
33950159,2,33950130,"2015-11-27 04:12:27"
34357381,2,34357260,"2015-12-18 14:00:40"
34360253,2,34359796,"2015-12-18 16:45:48"
34877570,2,34876998,"2016-01-19 13:04:08"
35179416,1,35179416,"2016-02-03 14:13:33"
35726583,2,35726222,"2016-03-01 15:15:09"
35761680,2,35064198,"2016-03-03 01:52:19"
35852819,2,35851949,"2016-03-07 19:57:05"
36137266,1,36137266,"2016-03-21 16:59:19"
36493884,2,36493716,"2016-04-08 07:26:47"
36494159,2,36493716,"2016-04-08 07:40:48"
36752324,1,36752324,"2016-04-20 18:35:09"
36936642,2,36936068,"2016-04-29 11:02:57"
37027036,1,37027036,"2016-05-04 11:52:55"
38962689,2,38961828,"2016-08-15 20:39:38"
39265826,2,39265347,"2016-09-01 07:56:21"
39683890,2,39683733,"2016-09-25 05:57:42"
40520401,2,40520265,"2016-11-10 05:16:29"
44541594,2,44540239,"2017-06-14 10:04:15"
46213958,2,46213742,"2017-09-14 08:18:43"
