"PostId","PostTypeId","ParentId","CreationDate"
2801575,2,2801490,"2010-05-10 09:25:35"
2936884,2,2936870,"2010-05-29 22:58:25"
3292012,2,3291951,"2010-07-20 16:09:21"
3512570,2,3512507,"2010-08-18 13:28:00"
3948312,2,3948230,"2010-10-16 09:20:58"
5874611,2,5873945,"2011-05-03 19:29:55"
6943522,2,6943455,"2011-08-04 14:47:19"
7122882,2,7122850,"2011-08-19 14:14:10"
7392609,2,7392175,"2011-09-12 18:59:27"
7745745,2,7745700,"2011-10-12 19:52:52"
7981468,2,7981428,"2011-11-02 13:51:20"
9127100,2,9127074,"2012-02-03 10:25:54"
10373316,2,10373290,"2012-04-29 15:22:45"
10653711,2,10648565,"2012-05-18 13:37:41"
11042623,2,11042094,"2012-06-14 23:13:26"
14571041,2,14570999,"2013-01-28 20:54:00"
15567560,2,15567369,"2013-03-22 10:04:42"
15748304,2,15748209,"2013-04-01 17:32:38"
17296191,1,17296191,"2013-06-25 11:34:08"
18711039,2,18710946,"2013-09-10 05:02:38"
18746281,2,18746241,"2013-09-11 16:14:01"
20905794,2,20905679,"2014-01-03 14:25:21"
26949917,2,26949643,"2014-11-15 19:42:13"
32324461,2,32324087,"2015-09-01 05:55:51"
33065086,2,33065006,"2015-10-11 12:42:46"
37212940,2,37212852,"2016-05-13 14:41:05"
37350938,2,37350634,"2016-05-20 15:58:09"
41417603,2,41417352,"2017-01-01 17:50:11"
42052140,2,42042782,"2017-02-05 12:37:38"
43266395,2,43266041,"2017-04-06 21:54:33"
47989758,2,47989691,"2017-12-27 09:42:18"
