"PostId","PostTypeId","ParentId","CreationDate"
1990794,2,1981507,"2010-01-02 06:37:27"
2568063,1,2568063,"2010-04-02 17:18:23"
5523311,1,5523311,"2011-04-02 13:00:31"
6762818,1,6762818,"2011-07-20 13:33:51"
7697938,2,7697817,"2011-10-08 15:51:05"
7766716,2,7766616,"2011-10-14 11:05:46"
8629882,2,8567932,"2011-12-25 13:50:38"
9199875,2,9199827,"2012-02-08 19:13:47"
10492261,1,10492261,"2012-05-08 03:44:00"
13011193,1,13011193,"2012-10-22 12:10:36"
20298731,1,20298731,"2013-11-30 09:41:12"
22407742,1,22407742,"2014-03-14 14:24:35"
32541062,2,32541013,"2015-09-12 16:24:59"
46585034,2,46584719,"2017-10-05 11:57:39"
