"PostId","PostTypeId","ParentId","CreationDate"
5327399,1,5327399,"2011-03-16 15:15:11"
6889130,2,5327399,"2011-07-31 11:19:05"
14060389,1,14060389,"2012-12-27 19:47:54"
17728498,2,17728282,"2013-07-18 16:00:18"
22807827,2,22803722,"2014-04-02 09:58:15"
32164125,2,7625620,"2015-08-23 07:09:40"
36718217,2,28863812,"2016-04-19 12:20:37"
39498268,2,39498020,"2016-09-14 19:31:18"
43020570,1,43020570,"2017-03-25 18:54:08"
43836178,1,43836178,"2017-05-07 20:11:01"
46236082,1,46236082,"2017-09-15 09:19:26"
