"PostId","PostTypeId","ParentId"
15509551,1,15509551
25141807,1,25141807
50717407,1,50717407
24452264,1,24452264
35703526,2,35698990
35682062,2,35681039
42605082,2,42595171
29541548,2,29539287
12410822,2,12398419
45089745,2,45087612
34821151,2,34817417
46053079,2,84278
16169167,2,16083037
39596662,2,39595527
39779039,2,39766393
25042297,2,25040512
28373388,2,13725223
29954859,2,29954550
37812160,2,37808855
13999035,2,13956447
28331610,2,28329160
44637236,2,44636953
38383160,2,38377622
29500974,2,29497688
