"PostId","PostTypeId","ParentId","CreationDate"
18178146,2,17682771,"2013-08-12 00:41:11"
20644029,1,20644029,"2013-12-17 20:29:37"
20644553,2,20644029,"2013-12-17 20:59:57"
20682148,2,20682006,"2013-12-19 12:46:29"
21939160,2,21938429,"2014-02-21 15:59:16"
23883413,1,23883413,"2014-05-27 07:25:20"
33775214,1,33775214,"2015-11-18 08:38:42"
36453840,1,36453840,"2016-04-06 14:16:20"
38171954,2,38171889,"2016-07-03 16:26:35"
39087331,2,39087240,"2016-08-22 19:29:40"
42007382,2,42006848,"2017-02-02 16:27:51"
