"PostId","PostTypeId","ParentId","CreationDate"
43717367,1,43717367,"2017-05-01 10:02:40"
45101109,1,45101109,"2017-07-14 10:49:03"
45169793,1,45169793,"2017-07-18 14:32:21"
45183254,1,45183254,"2017-07-19 07:08:02"
45224838,1,45224838,"2017-07-20 20:45:05"
45837789,1,45837789,"2017-08-23 10:57:49"
46173373,1,46173373,"2017-09-12 09:57:01"
46275928,1,46275928,"2017-09-18 09:28:34"
46288014,1,46288014,"2017-09-18 20:51:50"
46409860,1,46409860,"2017-09-25 16:23:21"
47020215,1,47020215,"2017-10-30 16:38:47"
50675342,1,50675342,"2018-06-04 07:26:58"
50745851,1,50745851,"2018-06-07 16:12:05"
50920734,1,50920734,"2018-06-19 04:38:28"
51055561,2,51055246,"2018-06-27 06:03:39"
