"PostId","PostTypeId","ParentId","CreationDate"
5880695,2,5879225,"2011-05-04 08:34:13"
9190028,2,9189515,"2012-02-08 08:42:46"
11458796,2,11458779,"2012-07-12 19:01:08"
13363929,2,13363675,"2012-11-13 15:48:17"
17188079,2,17187673,"2013-06-19 09:46:43"
19736629,2,19736557,"2013-11-01 22:47:21"
19842003,2,19841809,"2013-11-07 16:59:27"
20170336,2,20170067,"2013-11-24 02:20:33"
20722122,2,20722103,"2013-12-21 18:22:33"
27679541,2,27679460,"2014-12-28 18:52:42"
36620433,2,36620338,"2016-04-14 10:30:10"
39199987,2,39199627,"2016-08-29 06:42:15"
