"PostId","PostTypeId","ParentId","CreationDate"
17443000,2,17442877,"2013-07-03 08:18:21"
18345655,1,18345655,"2013-08-20 21:59:18"
20069058,2,20068841,"2013-11-19 10:31:17"
20738598,2,20738500,"2013-12-23 07:08:49"
23614191,1,23614191,"2014-05-12 16:26:09"
34888990,2,1140358,"2016-01-19 23:37:55"
38841004,2,12532339,"2016-08-09 02:13:33"
38855616,1,38855616,"2016-08-09 16:05:30"
39146167,1,39146167,"2016-08-25 13:04:40"
43170393,2,43162772,"2017-04-02 15:58:16"
50328637,1,50328637,"2018-05-14 10:56:27"
50394214,2,50389568,"2018-05-17 14:38:05"
50428437,2,50428197,"2018-05-19 18:46:49"
