"PostId","PostTypeId","ParentId","CreationDate"
27917079,2,27915370,"2015-01-13 07:38:55"
27917094,2,27912462,"2015-01-13 07:40:02"
28573577,2,28570561,"2015-02-18 00:01:49"
30171813,2,30163517,"2015-05-11 15:32:15"
31596817,2,31593047,"2015-07-23 19:50:28"
33122235,1,33122235,"2015-10-14 09:57:32"
33605888,2,33600196,"2015-11-09 09:21:46"
34130299,2,9264062,"2015-12-07 09:32:09"
34591624,2,34586373,"2016-01-04 12:52:21"
34959937,2,34885782,"2016-01-23 05:21:09"
38212717,2,38196758,"2016-07-05 21:04:26"
39327750,2,39327409,"2016-09-05 09:38:28"
43334640,2,43333717,"2017-04-10 23:57:48"
43561346,2,43559996,"2017-04-22 15:59:31"
44204880,1,44204880,"2017-05-26 15:10:09"
44234463,2,44234365,"2017-05-29 04:08:32"
44597103,2,43540243,"2017-06-16 20:01:04"
45178598,2,45175966,"2017-07-18 23:19:55"
46143594,2,46140047,"2017-09-10 17:31:44"
46498586,2,46497969,"2017-09-30 01:04:46"
47823673,2,47661671,"2017-12-14 23:28:25"
48261521,2,48261423,"2018-01-15 10:53:06"
48538264,2,48537478,"2018-01-31 09:04:39"
50194194,2,50191258,"2018-05-05 21:31:48"
50413091,2,50408620,"2018-05-18 14:03:59"
50800329,2,50799764,"2018-06-11 14:41:05"
