"PostId","PostTypeId","ParentId","CreationDate"
4955180,1,4955180,"2011-02-10 09:13:27"
6705714,2,6705512,"2011-07-15 10:33:37"
11765002,1,11765002,"2012-08-01 18:06:10"
13339096,1,13339096,"2012-11-12 06:09:31"
14036867,2,14036484,"2012-12-26 06:39:52"
18451446,2,18450767,"2013-08-26 19:19:46"
19737444,1,19737444,"2013-11-02 00:11:42"
27055010,2,26876446,"2014-11-21 05:57:05"
30250465,2,30250236,"2015-05-15 02:15:55"
32094079,1,32094079,"2015-08-19 11:21:52"
36634468,1,36634468,"2016-04-14 21:37:34"
44455195,2,44453999,"2017-06-09 10:16:01"
45235959,2,45235801,"2017-07-21 10:59:29"
