"PostId","PostTypeId","ParentId","CreationDate"
34589888,1,34589888,"2016-01-04 11:15:46"
36080383,2,36078703,"2016-03-18 09:14:26"
36279871,1,36279871,"2016-03-29 09:06:22"
36305839,1,36305839,"2016-03-30 10:15:02"
36822010,1,36822010,"2016-04-24 10:37:11"
37548785,1,37548785,"2016-05-31 14:42:40"
37559234,2,37558752,"2016-06-01 04:05:10"
37581524,2,37581310,"2016-06-02 02:05:44"
38405921,1,38405921,"2016-07-15 22:38:06"
39467945,1,39467945,"2016-09-13 10:36:56"
44669741,1,44669741,"2017-06-21 07:40:07"
