"PostId","PostTypeId","ParentId","CreationDate"
9046976,2,9046882,"2012-01-28 16:49:01"
13713652,2,13713547,"2012-12-04 23:11:11"
14412544,2,14412493,"2013-01-19 08:30:17"
14412547,2,14412493,"2013-01-19 08:30:58"
15548052,2,15547985,"2013-03-21 12:49:19"
15704188,2,7735997,"2013-03-29 13:25:33"
16325589,2,16325511,"2013-05-01 20:05:10"
17680092,1,17680092,"2013-07-16 14:58:27"
17967162,1,17967162,"2013-07-31 09:52:35"
20982599,1,20982599,"2014-01-07 21:46:51"
25230624,2,25230554,"2014-08-10 16:22:45"
27837156,1,27837156,"2015-01-08 09:50:24"
29308325,2,5839371,"2015-03-27 19:02:33"
36051869,2,36051825,"2016-03-17 04:45:48"
38507539,2,38507351,"2016-07-21 14:52:30"
38507557,2,38507351,"2016-07-21 14:53:12"
38846130,1,38846130,"2016-08-09 08:50:49"
39834843,1,39834843,"2016-10-03 15:11:54"
