"Url","PostCount"
"http://maven.apache.org/plugins/maven-resources-plugin/examples/filter.html",4
"https://www.surasint.com/spring-boot-with-no-parent-example/",2
"https://bitbucket.org/petermr/xhtml2stm/issues/12/pdf-files-are-being-corrupted-at-some",2
"http://maven.apache.org/plugins/maven-assembly-plugin/examples/single/filtering-some-distribution-files.html",1
"http://maven.apache.org/guides/introduction/introduction-to-the-pom.html#Super_POM",1
"https://i.stack.imgur.com/HfWMp.png",1
"http://maven.apache.org/plugins/maven-war-plugin/examples/adding-filtering-webresources.html",1
"http://static.springsource.org/spring/docs/3.0.x/spring-framework-reference/html/beans.html#context-functionality-messagesource",1
"http://www.jarvana.com/jarvana/search?search_type=project&project=wro4j-maven-plugin",1
"http://www.dropwizard.io/1.2.0/docs/manual/core.html#environment-variables",1
"http://i.stack.imgur.com/Nd58B.png",1
"https://www.surasint.com/spring-boot-maven-resource-filter/",1
"https://code.google.com/p/wro4j/wiki/MavenPlugin",1
"http://maven.apache.org/plugins/maven-resources-plugin/examples/binaries-filtering.html",1
"https://maven.apache.org/plugins/maven-resources-plugin/examples/filter.html",1
"http://jira.codehaus.org/browse/MRESOURCES-99",1
"http://developer-blog.cloudbees.com/2013/04/the-maven-way.html",1
"http://maven.apache.org/guides/getting-started/index.html#How_do_I_filter_resource_files",1
"https://code.google.com/p/wro4j/wiki/GettingStarted",1
