"PostId","PostTypeId","ParentId","CreationDate"
30832849,2,30832659,"2015-06-14 18:13:58"
31548773,2,31548699,"2015-07-21 20:15:12"
31548880,2,31548699,"2015-07-21 20:21:51"
31730628,2,31730494,"2015-07-30 17:44:44"
32534628,2,32380064,"2015-09-12 02:39:57"
32602056,1,32602056,"2015-09-16 07:16:59"
32812899,2,27968963,"2015-09-27 21:12:40"
33571531,2,33405614,"2015-11-06 16:40:41"
33823272,2,33822854,"2015-11-20 09:33:55"
33929750,2,22832435,"2015-11-26 02:40:56"
34039367,1,34039367,"2015-12-02 09:40:23"
34545520,1,34545520,"2015-12-31 11:06:07"
35473139,2,35351134,"2016-02-18 04:54:26"
36153971,2,19120327,"2016-03-22 12:05:48"
37396591,1,37396591,"2016-05-23 16:58:16"
38467828,1,38467828,"2016-07-19 20:23:15"
40360029,2,40235284,"2016-11-01 12:24:57"
42668206,2,33319675,"2017-03-08 10:01:57"
42700380,1,42700380,"2017-03-09 16:20:52"
44332183,2,32254439,"2017-06-02 15:12:24"
45971177,2,31844056,"2017-08-30 23:35:42"
46220197,1,46220197,"2017-09-14 13:15:22"
47174170,2,4960148,"2017-11-08 07:44:17"
47331722,2,4363941,"2017-11-16 14:05:18"
47331766,2,28955926,"2017-11-16 14:07:32"
48025625,2,32380064,"2017-12-29 16:39:05"
48573995,2,48372868,"2018-02-02 00:33:51"
49903967,2,6817870,"2018-04-18 15:49:19"
50338993,2,42932577,"2018-05-14 21:04:33"
