"PostId","PostTypeId","ParentId","CreationDate"
2924228,1,2924228,"2010-05-27 19:28:02"
4254219,2,3887964,"2010-11-23 08:52:52"
4363910,1,4363910,"2010-12-06 06:44:14"
4540416,2,4540374,"2010-12-27 17:14:22"
5047825,2,5047772,"2011-02-18 23:58:23"
5221835,2,5219757,"2011-03-07 15:59:59"
8856981,2,8856940,"2012-01-13 20:43:47"
8985973,2,8534682,"2012-01-24 11:23:43"
10915997,2,8385016,"2012-06-06 14:13:50"
11970686,1,11970686,"2012-08-15 14:01:30"
13338377,2,13337656,"2012-11-12 04:26:19"
14230260,2,3298304,"2013-01-09 07:28:13"
14617863,2,5047772,"2013-01-31 03:14:38"
14753541,2,14217623,"2013-02-07 14:32:02"
17548291,1,17548291,"2013-07-09 12:34:31"
29741060,2,29740974,"2015-04-20 06:52:59"
30022168,2,30016960,"2015-05-04 03:28:16"
32602139,1,32602139,"2015-09-16 07:21:20"
37493025,2,37477439,"2016-05-27 22:16:18"
37683060,1,37683060,"2016-06-07 15:07:45"
40794903,1,40794903,"2016-11-24 21:47:49"
42120775,2,37074533,"2017-02-08 18:21:10"
46095952,1,46095952,"2017-09-07 12:08:39"
