"PostId","PostTypeId","ParentId","CreationDate"
5151774,2,5151591,"2011-03-01 07:50:04"
8803086,1,8803086,"2012-01-10 12:12:10"
10652794,2,10652613,"2012-05-18 12:38:13"
11305259,1,11305259,"2012-07-03 05:59:38"
11521572,2,11521213,"2012-07-17 11:31:18"
14027935,2,14027899,"2012-12-25 05:24:18"
17861585,1,17861585,"2013-07-25 14:57:10"
18798842,1,18798842,"2013-09-14 06:02:27"
20432683,1,20432683,"2013-12-06 20:08:50"
20466826,2,20466661,"2013-12-09 09:06:47"
21755596,2,21755479,"2014-02-13 13:26:00"
22478742,2,22478114,"2014-03-18 11:59:46"
24904662,2,24904519,"2014-07-23 07:48:42"
25682746,2,25682275,"2014-09-05 09:31:11"
28376171,2,28375947,"2015-02-06 22:49:29"
32797746,2,32797318,"2015-09-26 13:31:56"
33078186,2,33077608,"2015-10-12 09:52:52"
33434407,2,33434213,"2015-10-30 11:00:33"
34526670,2,34526497,"2015-12-30 09:31:06"
46089420,1,46089420,"2017-09-07 06:35:13"
