"PostId","PostTypeId","ParentId","CreationDate"
13493221,2,13493135,"2012-11-21 12:24:51"
13620551,2,13620528,"2012-11-29 07:09:54"
13685422,2,13685300,"2012-12-03 14:35:16"
13698395,2,13697985,"2012-12-04 07:59:19"
14563014,2,3642348,"2013-01-28 13:24:35"
14563099,2,12679582,"2013-01-28 13:28:15"
14563198,2,6309571,"2013-01-28 13:33:52"
14563250,2,10730534,"2013-01-28 13:36:40"
14846314,2,14846262,"2013-02-13 04:18:28"
15829662,2,15829545,"2013-04-05 08:53:31"
17099517,2,17099492,"2013-06-14 00:50:32"
17188546,2,17188269,"2013-06-19 10:08:50"
18743487,1,18743487,"2013-09-11 14:08:23"
20058997,1,20058997,"2013-11-18 22:08:52"
21147639,2,21147490,"2014-01-15 20:34:21"
26273758,2,26273585,"2014-10-09 08:30:07"
30768503,2,30765960,"2015-06-10 22:37:39"
