"Url","PostCount"
"http://php.net/manual/en/function.mail.php",12
"http://www.webcheatsheet.com/PHP/send_email_text_html_attachment.php",1
"http://php.net/mail",1
"http://de3.php.net/manual/en/function.mail.php",1
"http://swiftmailer.org/",1
"http://php.net/manual/en/function.error-reporting.php",1
"http://www.php.net/manual/en/function.mail.php",1
"https://github.com/PHPMailer/PHPMailer",1
"http://www.youtube.com/watch?v=E_UAp80UrPY",1
"http://phpmailer.worxware.com/index.php?pg=examplebmail",1
"http://sourceforge.net/projects/phpmailer/",1
