"PostId","PostTypeId","ParentId","CreationDate"
11944382,2,11944363,"2012-08-14 00:59:53"
12167133,2,11970293,"2012-08-28 20:33:35"
15049106,2,15048774,"2013-02-24 05:55:48"
15090017,2,15071611,"2013-02-26 13:12:29"
17165153,2,17163422,"2013-06-18 09:22:41"
18043401,2,18038420,"2013-08-04 13:21:13"
20081933,2,20081328,"2013-11-19 21:00:29"
26076421,2,26064826,"2014-09-27 15:51:22"
27889627,1,27889627,"2015-01-11 16:55:36"
31028347,2,11985431,"2015-06-24 13:45:10"
33543654,2,33543547,"2015-11-05 11:41:53"
37148927,2,32491961,"2016-05-10 21:01:29"
45844193,2,45843550,"2017-08-23 15:45:20"
