"PostId","PostTypeId","ParentId"
35412139,1,35412139
25705612,1,25705612
32395445,1,32395445
46513895,1,46513895
28952529,1,28952529
21869754,1,21869754
21314627,1,21314627
34756780,1,34756780
40124737,1,40124737
24988951,1,24988951
35429243,1,35429243
42206910,1,42206910
44264599,1,44264599
41728927,1,41728927
34756780,1,34756780
22296977,1,22296977
44492348,1,44492348
34756780,1,34756780
26507376,1,26507376
31208787,1,31208787
37838439,1,37838439
28200387,1,28200387
28555173,1,28555173
34296058,1,34296058
33153099,2,33139547
44224211,2,44224160
31271268,2,31270662
20680845,2,20551282
34322766,2,34296058
22073180,2,22071463
41126280,2,41125582
29088477,2,29028896
