"PostId","PostTypeId","ParentId","CreationDate"
37037966,1,37037966,"2016-05-04 21:03:57"
37261885,2,37261690,"2016-05-16 19:35:13"
37977309,1,37977309,"2016-06-22 20:07:14"
38712164,1,38712164,"2016-08-02 05:10:32"
40219855,1,40219855,"2016-10-24 13:34:49"
41437204,2,41436177,"2017-01-03 05:50:56"
41953239,1,41953239,"2017-01-31 08:52:59"
45145766,2,45103449,"2017-07-17 13:36:03"
46137168,1,46137168,"2017-09-10 03:58:57"
47277081,1,47277081,"2017-11-14 03:14:57"
47848875,1,47848875,"2017-12-16 18:42:14"
48473248,1,48473248,"2018-01-27 06:30:41"
48840635,1,48840635,"2018-02-17 11:07:26"
48892806,2,48892646,"2018-02-20 19:27:56"
48939110,2,48937447,"2018-02-22 23:52:38"
49499053,2,49498492,"2018-03-26 19:19:03"
51114185,2,51113875,"2018-06-30 10:49:10"
