"PostId","PostTypeId","ParentId","CreationDate"
19268769,2,19079089,"2013-10-09 09:56:40"
19334004,2,7061593,"2013-10-12 12:08:30"
19471630,2,11667506,"2013-10-19 21:59:29"
19472156,2,19199165,"2013-10-19 23:11:56"
21063636,2,20943068,"2014-01-11 14:47:06"
21124655,2,19348670,"2014-01-14 21:45:42"
21124706,2,18537887,"2014-01-14 21:49:35"
21470515,2,21420331,"2014-01-31 00:41:04"
23452762,2,19281645,"2014-05-04 04:51:39"
23960440,2,23944210,"2014-05-30 17:39:34"
25091559,2,19073270,"2014-08-02 04:03:30"
49517562,1,49517562,"2018-03-27 16:00:42"
