"PostId","PostTypeId","ParentId","CreationDate"
17658181,1,17658181,"2013-07-15 15:39:38"
19110570,1,19110570,"2013-10-01 07:39:16"
23074330,2,23073711,"2014-04-15 03:50:18"
25324800,2,25324754,"2014-08-15 10:19:23"
30606905,2,30557205,"2015-06-02 21:26:08"
31939387,1,31939387,"2015-08-11 10:32:37"
35187540,2,35187301,"2016-02-03 20:56:46"
36523131,2,36523063,"2016-04-09 21:48:32"
37224135,2,37223926,"2016-05-14 07:51:37"
38226086,1,38226086,"2016-07-06 14:07:29"
43428358,1,43428358,"2017-04-15 16:19:58"
