"PostId","PostTypeId","ParentId","CreationDate"
14423049,2,14422999,"2013-01-20 09:02:10"
15709116,2,15660807,"2013-03-29 18:21:59"
17600801,2,5845990,"2013-07-11 18:30:14"
17636702,2,17636575,"2013-07-14 05:09:49"
20219125,2,20218818,"2013-11-26 14:00:00"
21782343,2,21777087,"2014-02-14 14:45:42"
21975718,2,21738543,"2014-02-23 22:47:29"
24091778,1,24091778,"2014-06-06 22:53:15"
24447053,2,24446979,"2014-06-27 08:13:47"
24672118,2,24672117,"2014-07-08 15:15:44"
27347316,2,27008158,"2014-12-07 20:16:34"
28951995,2,28951806,"2015-03-09 21:22:24"
30327666,1,30327666,"2015-05-19 13:51:58"
30718012,1,30718012,"2015-06-08 20:00:58"
36591633,2,36591502,"2016-04-13 07:37:50"
38224485,2,38224438,"2016-07-06 12:51:42"
45695801,2,45695623,"2017-08-15 15:10:06"
49376840,2,6178583,"2018-03-20 05:22:49"
